agentId	originRegionId	isMale	educationLevel	isHispanic	race	indiv_census_income	hh_census_income	householdInProvince	reportingRate	reportingRates_Single	family:numberOfPeople	family:haveKids	interest	joviality	jovialityBase	foodNeed:fullnessReachTimeInMinutes	foodNeed:keepingFullTimeInMinutes	foodNeed:hungryTreshold	foodNeed:starvingTreshold	foodNeed:appetite	
80	2	false	Bachelors	false	Other	97721	29064	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	1	false	A	0.20044369550345198	0.0	44.79849275745542	149.59698551491084	40.134338161696384	0.0	0.5067169080848193	
81	2	false	HighSchoolOrCollege	true	BlackOnly	79482	31554	true	0.9181492193647616	[0.5,0.8,0.3,0.8,0.8]	1	false	G	0.7462628541764001	0.0	37.1197184597142	134.23943691942839	45.2535210268572	0.0	0.76267605134286	
82	2	true	HighSchoolOrCollege	false	Other	35440	48405	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	1	false	I	0.5347458240071188	0.0	44.63206195150195	149.2641239030039	40.24529203233203	0.0	0.5122646016166015	
83	2	true	HighSchoolOrCollege	true	AmerIndianOnly	36399	24541	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	1	false	C	0.5154844680286396	0.0	37.00111236487381	134.00222472974764	45.332591756750794	0.0	0.7666295878375396	
84	2	true	Low	false	AsianOnly	14454	59780	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	1	false	E	0.8119032388027575	0.0	53.67223797094268	167.34447594188538	34.21850801937154	0.0	0.2109254009685772	
85	2	true	HighSchoolOrCollege	true	WhiteOnly	66117	52643	true	0.36466425585868595	[0.5,0.5,0.3,0.3,0.3]	1	false	B	0.680679427520066	0.0	36.507122974398996	133.014245948798	45.661918017067336	0.0	0.7830959008533667	
86	2	true	Bachelors	false	AsianOnly	32322	13132	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	1	false	J	0.5554876172716093	0.0	48.27664991545625	156.5532998309125	37.815566723029164	0.0	0.3907783361514584	
87	2	false	Low	false	WhiteOnly	10363	30473	true	0.5672894400869586	[0.5,0.8,0.3,0.3,0.3]	1	false	A	0.3702827861004173	0.0	50.95970845649012	161.91941691298024	36.02686102900659	0.0	0.30134305145032947	
88	2	false	HighSchoolOrCollege	true	Plus2Races	93977	19065	true	0.9181492193647616	[0.3,0.8,0.3,0.8,0.8]	1	false	C	0.8650926904539447	0.0	53.40418779846472	166.80837559692944	34.39720813435685	0.0	0.21986040671784274	
89	2	true	HighSchoolOrCollege	false	WhiteOnly	99743	11001	true	0.586439749074951	[0.5,0.5,0.3,0.8,0.3]	1	false	E	0.5052726557290426	0.0	48.38444129356936	156.7688825871387	37.743705804287096	0.0	0.38718529021435466	
90	2	false	HighSchoolOrCollege	true	AmerIndianOnly	23042	44863	true	0.8195081705943794	[0.5,0.8,0.3,0.3,0.8]	1	false	B	0.04761902885300229	0.0	44.611930779433294	149.2238615588666	40.25871281371114	0.0	0.512935640685557	
91	2	true	Bachelors	false	WhiteOnly	15651	71410	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	1	false	H	0.5492158198229167	0.0	49.5	159.0	37.0	0.0	0.35	
92	2	true	HighSchoolOrCollege	true	BlackOnly	16264	30569	true	0.8765234960785928	[0.8,0.5,0.3,0.3,0.8]	1	false	F	0.9975731165519744	0.0	36.79029269859103	133.58058539718206	45.47313820093931	0.0	0.7736569100469656	
93	2	true	Bachelors	false	Plus2Races	73981	22822	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	1	false	A	0.15129929834283906	0.0	51.31371764694886	162.62743529389772	35.7908549020341	0.0	0.28954274510170475	
94	2	true	Bachelors	true	Other	28163	21630	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	1	false	A	0.8084075294838619	0.0	47.49582584468676	154.99165168937353	38.33611610354215	0.0	0.41680580517710775	
95	2	false	Low	true	AsianOnly	38210	20961	true	0.8195081705943794	[0.5,0.8,0.3,0.3,0.8]	1	false	C	0.47454387935435505	0.0	42.98531268559515	145.9706253711903	41.3431248762699	0.0	0.5671562438134949	
96	2	true	HighSchoolOrCollege	true	Plus2Races	43330	11013	true	0.6653085272175364	[0.5,0.5,0.3,0.3,0.8]	1	false	J	0.9265481740020719	0.0	46.78714186718262	153.57428373436525	38.80857208854492	0.0	0.44042860442724596	
97	2	true	HighSchoolOrCollege	false	AsianOnly	36409	10568	true	0.6653085272175364	[0.3,0.5,0.3,0.3,0.8]	1	false	G	0.6989475546497042	0.0	42.287130307590985	144.57426061518197	41.80857979493934	0.0	0.590428989746967	
98	3	true	HighSchoolOrCollege	false	AsianOnly	132677	118719	true	0.8308249267265675	[0.5,0.5,0.3,0.8,0.8]	3	true	E	0.34263977723702577	0.0	52.52898354091586	165.05796708183172	34.98067763938943	0.0	0.24903388196947135	
99	3	false	Bachelors	true	WhiteOnly	223	43503	true	0.8239978151504338	[0.8,0.8,0.8,0.3,0.3]	3	true	J	0.07623701030936436	0.0	46.369487394939405	152.7389747898788	39.08700840337373	0.0	0.4543504201686865	
100	3	false	Graduate	false	Plus2Races	239336	141198	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	3	true	F	0.6393559897893348	0.0	47.121347370420565	154.24269474084113	38.58576841971962	0.0	0.4292884209859811	
101	3	true	HighSchoolOrCollege	false	WhiteOnly	126517	250105	true	0.8350897188022837	[0.8,0.5,0.3,0.8,0.3]	3	true	A	0.911940687469488	0.0	40.96572920900217	141.93145841800435	42.68951386066522	0.0	0.634475693033261	
102	3	false	Bachelors	false	WhiteOnly	121669	981267	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	3	true	E	0.9240602136063363	0.0	48.67523232952049	157.35046465904097	37.54984511365301	0.0	0.3774922556826504	
103	3	false	Low	false	AsianOnly	321565	184605	true	0.9181492193647616	[0.5,0.8,0.3,0.8,0.8]	3	true	C	0.7200273534029705	0.0	38.17554455387619	136.3510891077524	44.54963696408254	0.0	0.7274818482041269	
104	3	false	Graduate	false	AsianOnly	390151	652286	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	3	true	I	0.8744027453950299	0.0	45.54535147269026	151.0907029453805	39.63643235153983	0.0	0.48182161757699143	
105	3	false	Bachelors	false	BlackOnly	493862	282141	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	3	true	J	0.4165199406255161	0.0	49.43112879653598	158.86225759307194	37.04591413564268	0.0	0.352295706782134	
106	3	true	Low	false	BlackOnly	92478	312913	true	0.8308249267265675	[0.3,0.5,0.3,0.8,0.8]	3	true	A	0.9971948175825546	0.0	43.914258134977786	147.82851626995557	40.723827910014805	0.0	0.5361913955007405	
107	3	true	Low	false	WhiteOnly	335941	88098	true	0.586439749074951	[0.5,0.5,0.3,0.8,0.3]	3	true	I	0.411562541448141	0.0	39.45652769802554	138.91305539605108	43.69564820131631	0.0	0.6847824100658154	
108	3	false	Bachelors	false	Other	28315	187860	true	0.9419085518138751	[0.8,0.8,0.8,0.3,0.8]	3	true	J	0.9882106135582486	0.0	39.14418852846955	138.2883770569391	43.90387431435364	0.0	0.6951937157176817	
109	3	false	Bachelors	false	BlackOnly	54362	188560	true	0.8195081705943794	[0.5,0.8,0.8,0.3,0.8]	3	true	F	0.8402452580668324	0.0	38.67153003164209	137.34306006328418	44.218979978905274	0.0	0.7109489989452636	
110	3	false	Bachelors	false	Plus2Races	104443	34232	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	3	true	C	0.2723593655204676	0.0	40.944930426733336	141.88986085346667	42.703379715511105	0.0	0.6351689857755554	
111	3	true	Bachelors	false	WhiteOnly	132943	183785	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	3	true	H	0.9312939671751969	0.0	45.168095437894266	150.33619087578853	39.88793637473716	0.0	0.4943968187368578	
112	3	false	Graduate	false	AsianOnly	470389	3847	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	3	true	A	0.9759666949228482	0.0	45.75542328993609	151.51084657987218	39.49638447337594	0.0	0.47481922366879703	
113	3	true	Bachelors	false	WhiteOnly	61782	26477	true	0.36466425585868595	[0.3,0.5,0.8,0.3,0.3]	3	true	H	0.23362944355974702	0.0	40.19350420944712	140.38700841889425	43.20433052703525	0.0	0.6602165263517626	
114	3	true	Bachelors	false	WhiteOnly	66562	143017	true	0.36466425585868595	[0.3,0.5,0.8,0.3,0.3]	3	true	H	0.25877318761022006	0.0	44.241860698294204	148.4837213965884	40.5054262011372	0.0	0.52527131005686	
115	3	true	HighSchoolOrCollege	true	WhiteOnly	43357	47711	true	0.36466425585868595	[0.5,0.5,0.3,0.3,0.3]	3	true	G	0.8435135795259244	0.0	41.09482657424317	142.18965314848634	42.60344895050456	0.0	0.6301724475252277	
