agentId	originRegionId	isMale	educationLevel	isHispanic	race	indiv_census_income	hh_census_income	householdInProvince	reportingRate	reportingRates_Single	family:numberOfPeople	family:haveKids	interest	joviality	jovialityBase	foodNeed:fullnessReachTimeInMinutes	foodNeed:keepingFullTimeInMinutes	foodNeed:hungryTreshold	foodNeed:starvingTreshold	foodNeed:appetite	
35	1	true	HighSchoolOrCollege	false	AsianOnly	54885	35537	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	2	false	I	0.49249696916840313	0.0	43.46562489125468	146.93124978250935	41.02291673916355	0.0	0.5511458369581773	
36	1	true	Bachelors	true	AsianOnly	61268	30282	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	2	false	A	0.2626923843641674	0.0	40.51653652109249	141.03307304218498	42.988975652605006	0.0	0.6494487826302504	
37	1	false	Low	true	AsianOnly	67981	7011	true	0.9419085518138751	[0.8,0.8,0.2,0.8]	2	false	F	0.6851056688907281	0.0	41.45052341735591	142.90104683471182	42.36631772176273	0.0	0.6183158860881363	
38	1	true	Low	false	WhiteOnly	61553	99266	true	0.36466425585868595	[0.2,0.2,0.2,0.2]	2	false	F	0.5883518577463863	0.0	41.06006279877582	142.12012559755163	42.62662480081612	0.0	0.631331240040806	
39	1	false	Low	true	Plus2Races	74315	18076	true	0.9181492193647616	[0.2,0.8,0.8,0.8]	2	false	G	0.34772529281566644	0.0	49.00120923341966	158.00241846683932	37.33252717772022	0.0	0.36662635888601136	
40	1	true	HighSchoolOrCollege	true	AsianOnly	44706	52809	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	2	false	J	0.8035603161021667	0.0	39.55114680899497	139.10229361798994	43.632568794003355	0.0	0.6816284397001677	
41	1	true	HighSchoolOrCollege	true	Plus2Races	43871	140406	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	2	false	C	0.6593671512064001	0.0	49.32428013665564	158.6485602733113	37.117146575562906	0.0	0.35585732877814535	
42	1	false	Bachelors	false	WhiteOnly	55593	118603	true	0.8239978151504338	[0.8,0.8,0.2,0.2]	2	false	I	0.9712335623800457	0.0	47.27696614871962	154.55393229743925	38.48202256752025	0.0	0.42410112837601244	
43	1	true	HighSchoolOrCollege	true	Other	66170	79977	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	2	false	J	0.25529250159029904	0.0	36.44551079470244	132.8910215894049	45.7029928035317	0.0	0.7851496401765851	
44	1	false	Bachelors	true	WhiteOnly	73582	93306	true	0.7640915534102196	[0.2,0.8,0.8,0.2]	2	false	D	0.6195253369593466	0.0	38.35450009057805	136.7090001811561	44.43033327294796	0.0	0.7215166636473983	
45	1	false	Bachelors	false	Other	97721	29064	true	0.9181492193647616	[0.2,0.8,0.8,0.8]	2	false	B	0.3011561422513168	0.0	48.29182729795569	156.58365459591138	37.80544846802954	0.0	0.39027242340147705	
46	1	false	Low	false	WhiteOnly	79482	81554	true	0.7640915534102196	[0.2,0.8,0.8,0.2]	2	false	H	0.24040636210498656	0.0	46.29480168647467	152.58960337294934	39.13679887568355	0.0	0.4568399437841775	
47	1	false	Low	false	Other	60440	98405	true	0.8195081705943794	[0.2,0.8,0.2,0.8]	2	false	F	0.14716124846784262	0.0	39.16422211720406	138.32844423440812	43.890518588530625	0.0	0.6945259294265314	
48	1	true	HighSchoolOrCollege	true	AsianOnly	61399	24541	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	2	false	J	0.7031949025165601	0.0	41.459504124650365	142.91900824930073	42.36033058356642	0.0	0.6180165291783212	
49	1	true	Low	false	AsianOnly	49454	89780	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	2	false	E	0.20496036925905425	0.0	46.47417016214996	152.94834032429992	39.01721989190003	0.0	0.45086099459500145	
50	1	true	HighSchoolOrCollege	true	WhiteOnly	66117	62643	true	0.36466425585868595	[0.2,0.2,0.2,0.2]	2	false	A	0.6742060692598778	0.0	50.56089354905282	161.12178709810564	36.292737633964784	0.0	0.31463688169823917	
51	1	true	Bachelors	false	AsianOnly	57322	13132	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	2	false	C	0.48257136160729963	0.0	52.22271811153543	164.44543622307086	35.18485459230971	0.0	0.25924272961548567	
52	1	false	Low	false	WhiteOnly	40363	30473	true	0.5672894400869586	[0.2,0.8,0.2,0.2]	2	false	B	0.05251621927524752	0.0	42.33908788120638	144.67817576241276	41.773941412529076	0.0	0.5886970706264538	
53	1	false	HighSchoolOrCollege	true	Plus2Races	93977	19065	true	0.9181492193647616	[0.2,0.8,0.8,0.8]	2	false	D	0.8889216701615471	0.0	41.8741272315668	143.7482544631336	42.083915178955465	0.0	0.6041957589477732	
54	1	false	Low	false	WhiteOnly	474743	11001	true	0.7640915534102196	[0.2,0.8,0.8,0.2]	2	false	H	0.4787269317665077	0.0	37.013216853516155	134.0264337070323	45.3245220976559	0.0	0.7662261048827949	
55	1	false	HighSchoolOrCollege	true	AsianOnly	33042	44863	true	0.8195081705943794	[0.2,0.8,0.2,0.8]	2	false	B	0.8775875583461334	0.0	37.59892781280373	135.19785562560747	44.93404812479751	0.0	0.7467024062398757	
56	1	false	Bachelors	false	WhiteOnly	25651	121410	true	0.5672894400869586	[0.2,0.8,0.2,0.2]	2	false	J	0.4537991529105462	0.0	53.169265951040884	166.33853190208177	34.55382269930608	0.0	0.2276911349653039	
57	1	true	Low	false	BlackOnly	46264	60569	true	0.8765234960785928	[0.8,0.2,0.2,0.8]	2	false	A	0.2671515249316957	0.0	53.14467982378572	166.28935964757144	34.57021345080952	0.0	0.22851067254047586	
58	1	true	Graduate	false	Other	73981	22822	true	0.8308249267265675	[0.2,0.2,0.8,0.8]	2	false	D	0.19612376499182949	0.0	43.10147501378327	146.20295002756654	41.26568332414448	0.0	0.5632841662072241	
59	1	true	Bachelors	true	Other	53163	1630	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	1	false	A	0.49051181647388875	0.0	39.4119111041656	138.8238222083312	43.725392597222935	0.0	0.6862696298611469	
60	1	false	Low	true	AsianOnly	63210	20961	true	0.8195081705943794	[0.2,0.8,0.2,0.8]	1	false	J	0.6943355867963086	0.0	49.97930039622577	159.95860079245153	36.68046640251616	0.0	0.3340233201258079	
61	1	true	Low	true	Plus2Races	68330	11013	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	1	false	D	0.39831994030091766	0.0	49.27504979263476	158.55009958526952	37.14996680491016	0.0	0.357498340245508	
62	1	true	Low	false	AsianOnly	61409	50568	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	1	false	B	0.8513466223224493	0.0	50.80353567361024	161.60707134722048	36.13097621759317	0.0	0.30654881087965874	
63	1	false	Low	false	AsianOnly	70689	84031	true	0.9181492193647616	[0.2,0.8,0.8,0.8]	1	false	I	0.5189586276619912	0.0	46.23843985444784	152.4768797088957	39.17437343036811	0.0	0.4587186715184053	
64	1	true	HighSchoolOrCollege	false	Other	478903	95631	true	0.8308249267265675	[0.2,0.2,0.8,0.8]	1	false	E	0.1990748720331461	0.0	53.248714737501956	166.4974294750039	34.50085684166537	0.0	0.2250428420832682	
65	1	true	Low	false	WhiteOnly	73946	97858	true	0.586439749074951	[0.2,0.2,0.8,0.2]	1	false	E	0.11450166221287006	0.0	43.36312223173502	146.72624446347004	41.09125184550999	0.0	0.5545625922754993	
66	1	true	HighSchoolOrCollege	true	Other	74092	146821	true	0.8308249267265675	[0.2,0.2,0.8,0.8]	1	false	I	0.9364846109027019	0.0	51.17902514403817	162.35805028807636	35.88064990397455	0.0	0.29403249519872765	
67	1	false	Bachelors	true	Other	55843	6805	true	0.8195081705943794	[0.2,0.8,0.2,0.8]	1	false	G	0.5190643941014434	0.0	44.82495206304055	149.6499041260811	40.11669862463963	0.0	0.5058349312319816	
68	1	false	Bachelors	false	AsianOnly	96033	55289	true	0.97564431879636	[0.8,0.8,0.8,0.8]	1	false	A	0.3413192672956197	0.0	53.575468608902185	167.15093721780437	34.283020927398546	0.0	0.2141510463699272	
69	1	false	Low	false	AsianOnly	66740	21254	true	0.8195081705943794	[0.2,0.8,0.2,0.8]	1	false	J	0.8584372126639219	0.0	46.853663071207095	153.7073261424142	38.764224619195275	0.0	0.43821123095976355	
70	1	false	Low	true	AsianOnly	71947	121119	true	0.9181492193647616	[0.2,0.8,0.8,0.8]	1	false	B	0.11530671793865066	0.0	45.742613241996835	151.48522648399367	39.504924505335445	0.0	0.4752462252667723	
71	1	false	Graduate	false	AsianOnly	46122	29753	true	0.8195081705943794	[0.2,0.8,0.2,0.8]	1	false	H	0.5713607910838578	0.0	37.96909390057267	135.93818780114535	44.68727073295155	0.0	0.7343635366475776	
72	1	true	HighSchoolOrCollege	true	Other	86096	11597	true	0.8308249267265675	[0.2,0.2,0.8,0.8]	1	false	G	0.958606565358339	0.0	37.125629453485885	134.25125890697177	45.24958036434275	0.0	0.7624790182171373	
73	1	true	Low	false	WhiteOnly	25268	5659	true	0.6720990985064282	[0.8,0.2,0.2,0.2]	1	false	B	0.6874421495600891	0.0	38.66216122498673	137.32432244997347	44.22522585000885	0.0	0.7112612925004423	
74	1	false	HighSchoolOrCollege	false	BlackOnly	13244	4880	true	0.8195081705943794	[0.2,0.8,0.2,0.8]	1	false	B	0.6852581602388009	0.0	45.50768243134828	151.01536486269657	39.66154504576781	0.0	0.48307725228839066	
75	1	false	HighSchoolOrCollege	false	AsianOnly	63144	30917	true	0.8195081705943794	[0.2,0.8,0.2,0.8]	1	false	I	0.8780350967587677	0.0	46.01976640849098	152.03953281698196	39.320155727672685	0.0	0.46600778638363405	
76	1	true	Bachelors	false	WhiteOnly	65064	5884	true	0.36466425585868595	[0.2,0.2,0.2,0.2]	1	false	I	0.914661113917606	0.0	46.522089849691206	153.04417969938243	38.98527343353919	0.0	0.4492636716769598	
77	1	true	Low	false	AsianOnly	14859	68907	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	1	false	H	0.6845373078393342	0.0	40.20234136839797	140.40468273679593	43.198439087734684	0.0	0.6599219543867344	
78	1	false	Low	false	WhiteOnly	215775	22831	true	0.9204234728229821	[0.8,0.8,0.8,0.2]	1	false	A	0.9746056026511248	0.0	45.35224057887237	150.70448115774474	39.76517294741842	0.0	0.4882586473709209	
79	1	true	Low	false	WhiteOnly	31196	145907	true	0.36466425585868595	[0.2,0.2,0.2,0.2]	1	false	E	0.9619582820471172	0.0	38.901714325787125	137.80342865157425	44.06552378280858	0.0	0.7032761891404291	
80	1	true	Low	false	Plus2Races	64751	65238	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	1	false	A	0.2089565812787212	0.0	51.92666279470819	163.8533255894164	35.38222480352787	0.0	0.2691112401763935	
81	1	true	Low	false	Other	40627	49970	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	1	false	D	0.8602990514585438	0.0	45.890954285036216	151.78190857007243	39.40603047664253	0.0	0.47030152383212626	
82	1	false	HighSchoolOrCollege	false	BlackOnly	478432	19512	true	0.9181492193647616	[0.2,0.8,0.8,0.8]	1	false	I	0.7174504212794016	0.0	49.69494975939341	159.38989951878682	36.87003349373772	0.0	0.34350167468688625	
83	1	true	Low	true	AsianOnly	50610	86129	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	1	false	I	0.01858430322115423	0.0	49.353443078079756	158.7068861561595	37.0977046146135	0.0	0.3548852307306748	
84	1	true	Low	false	Plus2Races	36435	70672	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	1	false	B	0.42802772677595313	0.0	36.33281519763557	132.66563039527114	45.77812320157629	0.0	0.7889061600788145	
85	1	false	HighSchoolOrCollege	false	AsianOnly	235312	28479	true	0.9181492193647616	[0.2,0.8,0.8,0.8]	1	false	A	0.5906101928618642	0.0	43.47764075593696	146.95528151187392	41.01490616270869	0.0	0.5507453081354347	
86	1	false	Low	true	Other	53065	64952	true	0.8195081705943794	[0.2,0.8,0.2,0.8]	1	false	J	0.06545975370475132	0.0	47.88032215527275	155.7606443105455	38.07978522981817	0.0	0.4039892614909084	
87	1	false	Bachelors	false	Other	70165	76816	true	0.9181492193647616	[0.2,0.8,0.8,0.8]	1	false	D	0.9646400511108443	0.0	46.01131475662672	152.02262951325343	39.32579016224886	0.0	0.4662895081124428	
88	1	false	Low	false	WhiteOnly	67742	93392	true	0.5672894400869586	[0.2,0.8,0.2,0.2]	1	false	E	0.9951672290513702	0.0	42.77472889061777	145.54945778123556	41.48351407292149	0.0	0.5741757036460743	
89	2	true	HighSchoolOrCollege	false	Other	57677	28719	true	0.8765234960785928	[0.8,0.2,0.2,0.8]	3	true	A	0.14095708683607888	0.0	38.057635549530914	136.11527109906183	44.628242966979386	0.0	0.7314121483489695	
90	2	false	HighSchoolOrCollege	true	WhiteOnly	223	13503	true	0.8239978151504338	[0.8,0.8,0.2,0.2]	3	true	B	0.18564224819751696	0.0	40.94442066966734	141.88884133933468	42.7037195535551	0.0	0.6351859776777553	
91	2	false	HighSchoolOrCollege	false	Plus2Races	239336	11198	true	0.9181492193647616	[0.2,0.8,0.8,0.8]	3	true	G	0.9276897098004878	0.0	36.80576876445403	133.61153752890806	45.462820823697314	0.0	0.7731410411848658	
92	2	true	Low	false	WhiteOnly	51517	100105	true	0.6720990985064282	[0.8,0.2,0.2,0.2]	3	true	E	0.6912119156904596	0.0	49.16678828932976	158.33357657865952	37.22214114044683	0.0	0.36110705702234136	
93	2	true	HighSchoolOrCollege	true	BlackOnly	71669	81267	true	0.8308249267265675	[0.2,0.2,0.8,0.8]	3	true	B	0.7833895738911514	0.0	42.13876577633141	144.27753155266282	41.907489482445726	0.0	0.5953744741222864	
94	2	false	Low	false	Other	71565	34605	true	0.97564431879636	[0.8,0.8,0.8,0.8]	3	true	G	0.9864076294587324	0.0	43.963252428239976	147.92650485647994	40.691165047840016	0.0	0.5345582523920008	
95	2	false	Bachelors	false	Other	40151	152286	true	0.8195081705943794	[0.2,0.8,0.2,0.8]	3	true	E	0.13610643236168063	0.0	39.802483799245124	139.60496759849025	43.46501080050325	0.0	0.6732505400251626	
96	2	false	HighSchoolOrCollege	true	AsianOnly	68862	62141	true	0.9419085518138751	[0.8,0.8,0.2,0.8]	3	true	F	0.4266054354380119	0.0	52.012904017593044	164.0258080351861	35.32473065493797	0.0	0.26623653274689857	
97	2	true	Low	true	AsianOnly	42478	112913	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	3	true	C	0.7263481873045876	0.0	42.25252328517605	144.5050465703521	41.831651143215964	0.0	0.5915825571607982	
98	2	true	Low	true	WhiteOnly	335941	18098	true	0.8350897188022837	[0.8,0.2,0.8,0.2]	3	true	J	0.11460541290618831	0.0	48.475312567534026	156.95062513506804	37.683124954977316	0.0	0.3841562477488658	
99	2	true	HighSchoolOrCollege	false	Other	23315	57860	true	0.8765234960785928	[0.8,0.2,0.2,0.8]	3	true	C	0.4822431578262403	0.0	53.97886475512293	167.95772951024585	34.01409016325138	0.0	0.20070450816256896	
100	2	false	HighSchoolOrCollege	false	AsianOnly	24362	48560	true	0.8195081705943794	[0.2,0.8,0.2,0.8]	3	true	E	0.22145303189757537	0.0	48.29484847730912	156.58969695461823	37.803434348460584	0.0	0.39017171742302936	
101	2	false	HighSchoolOrCollege	true	Plus2Races	54443	14232	true	0.8195081705943794	[0.2,0.8,0.2,0.8]	3	true	D	0.04218791099521357	0.0	38.60816650213553	137.21633300427106	44.26122233190965	0.0	0.7130611165954824	
102	2	true	HighSchoolOrCollege	false	BlackOnly	82943	33785	true	0.8308249267265675	[0.2,0.2,0.8,0.8]	3	true	G	0.6620104348085154	0.0	48.547486485015824	157.09497297003165	37.63500900998945	0.0	0.38175045049947254	
103	2	false	Graduate	false	Other	70389	3847	true	0.9181492193647616	[0.2,0.8,0.8,0.8]	3	true	E	0.6457499082663339	0.0	49.03910417513153	158.07820835026305	37.30726388324565	0.0	0.3653631941622826	
104	2	true	HighSchoolOrCollege	false	WhiteOnly	11782	26477	true	0.36466425585868595	[0.2,0.2,0.2,0.2]	3	true	A	0.34743638214360173	0.0	38.07766870849268	136.15533741698536	44.61488752767155	0.0	0.7307443763835775	
105	2	true	HighSchoolOrCollege	true	AmerIndianOnly	16562	43017	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	3	true	B	0.6292301912478543	0.0	51.835787568016606	163.67157513603323	35.442808287988925	0.0	0.2721404143994464	
106	2	true	Low	true	BlackOnly	13357	27711	true	0.8765234960785928	[0.8,0.2,0.2,0.8]	3	true	C	0.6430534535663163	0.0	44.76407118886644	149.52814237773288	40.15728587408904	0.0	0.507864293704452	
107	2	true	Low	false	AsianOnly	421727	18627	true	0.8308249267265675	[0.2,0.2,0.8,0.8]	3	true	D	0.21646238859302736	0.0	48.63241173754274	157.26482347508548	37.57839217497151	0.0	0.37891960874857544	
108	2	true	HighSchoolOrCollege	true	AsianOnly	35367	75522	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	3	true	B	0.742317610613464	0.0	41.04228498126829	142.0845699625366	42.63847667915448	0.0	0.6319238339577238	
109	2	true	Low	false	WhiteOnly	51497	20154	true	0.36466425585868595	[0.2,0.2,0.2,0.2]	3	true	B	0.6954209984880367	0.0	41.66036678479912	143.32073356959825	42.226422143467246	0.0	0.6113211071733624	
110	2	false	Low	true	Other	69098	25361	true	0.8195081705943794	[0.2,0.8,0.2,0.8]	3	true	G	0.4759039448463046	0.0	38.14522411442263	136.29044822884526	44.56985059038491	0.0	0.7284925295192455	
111	2	false	HighSchoolOrCollege	true	WhiteOnly	13077	14277	true	0.5672894400869586	[0.2,0.8,0.2,0.2]	3	true	J	0.7921663763589345	0.0	52.38270887661212	164.76541775322423	35.07819408225859	0.0	0.2539097041129294	
112	2	false	Graduate	true	BlackOnly	23241	23261	true	0.8195081705943794	[0.2,0.8,0.2,0.8]	3	true	G	0.240997801185305	0.0	36.65072540897302	133.30145081794603	45.56618306068466	0.0	0.7783091530342329	
113	2	false	HighSchoolOrCollege	false	Other	74210	41632	true	0.97564431879636	[0.8,0.8,0.8,0.8]	3	true	B	0.14478921485515273	0.0	39.20144253219458	138.40288506438915	43.86570497853695	0.0	0.6932852489268473	
114	2	true	HighSchoolOrCollege	false	Other	55460	55472	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	3	true	C	0.03595003334948699	0.0	53.06527379870535	166.1305475974107	34.6231508008631	0.0	0.23115754004315509	
115	2	false	Low	true	AsianOnly	23725	84364	true	0.8195081705943794	[0.2,0.8,0.2,0.8]	3	true	D	0.4146795346977229	0.0	40.85059643468276	141.7011928693655	42.76626904354483	0.0	0.6383134521772414	
116	2	true	HighSchoolOrCollege	true	WhiteOnly	38572	20704	true	0.36466425585868595	[0.2,0.2,0.2,0.2]	3	true	F	0.6437995289200402	0.0	38.2648794316149	136.5297588632298	44.4900803789234	0.0	0.72450401894617	
117	2	false	HighSchoolOrCollege	false	Other	16056	54083	true	0.8195081705943794	[0.2,0.8,0.2,0.8]	3	true	E	0.3360638874351033	0.0	47.00701500397601	154.01403000795202	38.66198999734932	0.0	0.4330994998674663	
118	2	false	HighSchoolOrCollege	true	WhiteOnly	93308	544	true	0.7640915534102196	[0.2,0.8,0.8,0.2]	3	true	H	0.5176363213198114	0.0	52.07028279306283	164.14056558612566	35.28647813795811	0.0	0.2643239068979057	
119	2	true	Low	false	WhiteOnly	59704	17464	true	0.36466425585868595	[0.2,0.2,0.2,0.2]	3	true	D	0.48040430470484896	0.0	43.44256160547465	146.8851232109493	41.0382922630169	0.0	0.551914613150845	
120	2	true	Bachelors	false	Other	63622	9456	true	0.6653085272175364	[0.2,0.2,0.2,0.8]	3	true	G	0.8827360116961176	0.0	37.35564461143098	134.71128922286198	45.096236925712674	0.0	0.7548118462856339	
