agentId	originRegionId	isMale	educationLevel	isHispanic	race	indiv_census_income	hh_census_income	householdInProvince	reportingRate	reportingRates_Single	family:numberOfPeople	family:haveKids	interest	joviality	jovialityBase	foodNeed:fullnessReachTimeInMinutes	foodNeed:keepingFullTimeInMinutes	foodNeed:hungryTreshold	foodNeed:starvingTreshold	foodNeed:appetite	
24	1	false	Bachelors	false	BlackOnly	174210	131632	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	3	true	E	0.8008980126514056	0.0	53.57519686461514	167.15039372923027	34.28320209025658	0.0	0.21416010451282885	
25	1	true	Bachelors	false	BlackOnly	380460	155472	true	0.8308249267265675	[0.3,0.3,0.7,0.7]	3	true	H	0.5816717305851806	0.0	42.698532413129016	145.39706482625803	41.534311724580654	0.0	0.5767155862290327	
26	1	false	HighSchoolOrCollege	true	BlackOnly	63725	824364	true	0.8195081705943794	[0.3,0.7,0.3,0.7]	3	true	F	0.5344616018613876	0.0	51.98776139541326	163.97552279082652	35.34149240305783	0.0	0.26707462015289146	
27	1	true	Bachelors	false	WhiteOnly	88572	20704	true	0.586439749074951	[0.3,0.3,0.7,0.3]	3	true	G	0.1775691793776757	0.0	49.12018602739543	158.24037205479084	37.25320931506972	0.0	0.36266046575348576	
28	1	false	Bachelors	false	BlackOnly	56056	134083	true	0.8195081705943794	[0.3,0.7,0.3,0.7]	3	true	D	0.6743968372290763	0.0	43.574006507119584	147.14801301423915	40.950662328586944	0.0	0.5475331164293472	
29	1	false	Bachelors	false	WhiteOnly	468308	544	true	0.7640915534102196	[0.3,0.7,0.7,0.3]	3	true	H	0.7484401425965195	0.0	48.17984325022438	156.35968650044876	37.88010449985041	0.0	0.39400522499252066	
30	1	true	HighSchoolOrCollege	false	WhiteOnly	359704	47464	true	0.586439749074951	[0.3,0.3,0.7,0.3]	3	true	A	0.3422098869493728	0.0	40.9217535117034	141.8435070234068	42.71883099219773	0.0	0.6359415496098866	
31	1	true	Graduate	false	BlackOnly	113622	9456	true	0.8308249267265675	[0.3,0.3,0.7,0.7]	3	true	H	0.4636168957547957	0.0	38.729536380997956	137.4590727619959	44.1803090793347	0.0	0.7090154539667348	
32	1	true	Graduate	false	BlackOnly	171953	193181	true	0.8308249267265675	[0.3,0.3,0.7,0.7]	3	true	E	0.29960110675639373	0.0	50.5580849075981	161.1161698151962	36.29461006160127	0.0	0.3147305030800634	
33	1	false	HighSchoolOrCollege	true	WhiteOnly	30971	616708	true	0.5672894400869586	[0.3,0.7,0.3,0.3]	3	true	I	0.004865589088073663	0.0	47.52663171547582	155.05326343095166	38.31557885634945	0.0	0.4157789428174725	
34	1	true	Bachelors	false	WhiteOnly	89383	1486	true	0.586439749074951	[0.3,0.3,0.7,0.3]	3	true	J	0.5065868388247479	0.0	48.21957948967108	156.43915897934215	37.853613673552616	0.0	0.39268068367763065	
35	1	true	Bachelors	false	BlackOnly	79885	125537	true	0.8308249267265675	[0.3,0.3,0.7,0.7]	3	true	E	0.00812648144598016	0.0	51.76454468424407	163.52908936848814	35.490303543837285	0.0	0.2745151771918642	
36	1	true	Graduate	false	BlackOnly	86268	80282	true	0.8308249267265675	[0.3,0.3,0.7,0.7]	3	true	J	0.5785790362747074	0.0	49.44324703509648	158.88649407019298	37.03783530993567	0.0	0.3518917654967838	
37	1	false	Bachelors	true	BlackOnly	92981	7011	true	0.97564431879636	[0.7,0.7,0.7,0.7]	3	true	I	0.5988993211557472	0.0	50.775957902599316	161.55191580519863	36.14936139826712	0.0	0.307468069913356	
38	1	true	Bachelors	false	WhiteOnly	311553	179266	true	0.586439749074951	[0.3,0.3,0.7,0.3]	3	true	D	0.06711544306743	0.0	40.14867510902966	140.2973502180593	43.23421659398022	0.0	0.6617108296990113	
39	1	false	Bachelors	false	Plus2Races	199315	18076	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	3	true	G	0.5007817721402568	0.0	45.35957479051568	150.71914958103136	39.76028347298955	0.0	0.48801417364947736	
40	1	true	Bachelors	false	BlackOnly	69706	142809	true	0.6653085272175364	[0.3,0.3,0.3,0.7]	3	true	F	0.6240283410265962	0.0	42.80386256246997	145.60772512493995	41.46409162502002	0.0	0.5732045812510008	
41	1	true	Bachelors	false	Plus2Races	68871	890406	true	0.6653085272175364	[0.3,0.3,0.3,0.7]	3	true	J	0.14448354238745142	0.0	47.886521443076774	155.77304288615355	38.07565237128215	0.0	0.4037826185641077	
42	1	false	Graduate	false	WhiteOnly	355593	218603	true	0.9204234728229821	[0.7,0.7,0.7,0.3]	3	true	D	0.8549861845649257	0.0	43.01968055064057	146.03936110128114	41.32021296623962	0.0	0.566010648311981	
43	1	false	Bachelors	false	BlackOnly	191170	109977	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	3	true	B	0.17052421899497872	0.0	40.81430353752717	141.62860707505433	42.79046430831522	0.0	0.639523215415761	
44	1	false	Graduate	false	WhiteOnly	148582	183306	true	0.7640915534102196	[0.3,0.7,0.7,0.3]	3	true	H	0.1769178299268357	0.0	51.672774550468894	163.3455491009378	35.55148363302074	0.0	0.2775741816510368	
45	1	false	Graduate	false	BlackOnly	272721	29064	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	3	true	D	0.03781499280877054	0.0	47.41770479385126	154.83540958770251	38.38819680409916	0.0	0.41940984020495803	
46	1	false	Bachelors	false	WhiteOnly	454482	181554	true	0.7640915534102196	[0.3,0.7,0.7,0.3]	3	true	J	0.5679376624826978	0.0	47.52224860031333	155.04449720062667	38.31850093312445	0.0	0.41592504665622226	
47	1	false	HighSchoolOrCollege	false	BlackOnly	435440	168405	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	3	true	E	0.5408934460803492	0.0	50.586873887172096	161.17374777434418	36.27541740855194	0.0	0.3137708704275968	
48	1	true	Bachelors	true	BlackOnly	86399	24541	true	0.8308249267265675	[0.3,0.3,0.7,0.7]	3	true	C	0.37913076075660035	0.0	53.808568572945056	167.6171371458901	34.12762095136996	0.0	0.20638104756849818	
49	1	false	HighSchoolOrCollege	false	BlackOnly	74454	159780	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	C	0.12865145710671955	0.0	47.618034551172805	155.2360691023456	38.25464363255146	0.0	0.4127321816275732	
50	1	true	Bachelors	true	WhiteOnly	141117	152643	true	0.586439749074951	[0.3,0.3,0.7,0.3]	2	false	H	0.08002798278422119	0.0	38.4483643994256	136.8967287988512	44.3677570670496	0.0	0.7183878533524801	
51	1	true	Graduate	false	BlackOnly	82322	33132	true	0.8308249267265675	[0.3,0.3,0.7,0.7]	2	false	I	0.01991851666071065	0.0	52.03687374318399	164.07374748636798	35.30875083787734	0.0	0.2654375418938671	
52	1	false	HighSchoolOrCollege	false	WhiteOnly	90363	130473	true	0.7640915534102196	[0.3,0.7,0.7,0.3]	2	false	I	0.806539853078225	0.0	46.066743694302886	152.13348738860577	39.28883753713141	0.0	0.46444187685657046	
53	1	false	Bachelors	false	Plus2Races	468977	9065	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	A	0.15086661173225335	0.0	37.63702186213294	135.27404372426588	44.90865209191138	0.0	0.7454326045955688	
54	1	false	Bachelors	false	WhiteOnly	474743	11001	true	0.7640915534102196	[0.3,0.7,0.7,0.3]	2	false	G	0.15901688683084414	0.0	48.98017171523191	157.9603434304638	37.3465521898454	0.0	0.36732760949226967	
55	1	false	Bachelors	false	BlackOnly	58042	104863	true	0.8195081705943794	[0.3,0.7,0.3,0.7]	2	false	E	0.6234101575232047	0.0	50.06351422442018	160.12702844884035	36.624323850386546	0.0	0.3312161925193273	
56	1	false	Graduate	false	WhiteOnly	50651	571410	true	0.5672894400869586	[0.3,0.7,0.3,0.3]	2	false	C	0.6842504786207669	0.0	49.97892831563438	159.95785663126875	36.68071445624375	0.0	0.3340357228121873	
57	1	true	Bachelors	false	WhiteOnly	71264	150569	true	0.586439749074951	[0.3,0.3,0.7,0.3]	2	false	D	0.3421648052486981	0.0	50.89124434262573	161.78248868525145	36.072503771582845	0.0	0.3036251885791423	
58	1	true	Graduate	false	AsianOnly	348981	22822	true	0.8308249267265675	[0.3,0.3,0.7,0.7]	2	false	F	0.57666194706317	0.0	36.797513325864045	133.5950266517281	45.46832444942397	0.0	0.7734162224711985	
59	1	false	Graduate	false	BlackOnly	378163	1630	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	A	0.003297837725894426	0.0	52.58374004462299	165.167480089246	34.94417330358467	0.0	0.24720866517923357	
60	1	false	HighSchoolOrCollege	false	BlackOnly	213210	90961	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	J	0.9888586077460754	0.0	42.556182614023925	145.11236522804785	41.62921159065071	0.0	0.5814605795325357	
61	1	true	HighSchoolOrCollege	false	Plus2Races	93330	61013	true	0.8308249267265675	[0.3,0.3,0.7,0.7]	2	false	G	0.20939655324922046	0.0	51.581589567111735	163.16317913422347	35.61227362192551	0.0	0.2806136810962756	
62	1	false	Bachelors	false	BlackOnly	86409	110568	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	B	0.7712894584519123	0.0	42.42221776342089	144.84443552684178	41.71852149105274	0.0	0.5859260745526371	
63	1	false	Bachelors	false	BlackOnly	270689	664031	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	F	0.024200931304678153	0.0	45.240522865463944	150.4810457309279	39.83965142302404	0.0	0.4919825711512018	
64	1	true	Bachelors	false	AsianOnly	478903	195631	true	0.8308249267265675	[0.3,0.3,0.7,0.7]	2	false	G	0.474996816818398	0.0	44.610488232594946	149.2209764651899	40.259674511603365	0.0	0.5129837255801684	
65	1	false	HighSchoolOrCollege	false	WhiteOnly	473946	477858	true	0.7640915534102196	[0.3,0.7,0.7,0.3]	2	false	B	0.7200282422515507	0.0	53.60478917886854	167.2095783577371	34.263473880754304	0.0	0.21317369403771536	
66	1	true	Bachelors	false	AsianOnly	374092	796821	true	0.8308249267265675	[0.3,0.3,0.7,0.7]	2	false	B	0.9316992290423141	0.0	53.31450400998886	166.62900801997773	34.45699732667409	0.0	0.22284986633370468	
67	1	false	Graduate	false	BlackOnly	105843	6805	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	A	0.12276193437918836	0.0	42.17733857615997	144.35467715231994	41.88177428256002	0.0	0.5940887141280011	
68	1	false	Graduate	false	BlackOnly	146033	135289	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	C	0.9354884690676112	0.0	41.06154233660087	142.12308467320173	42.62563844226609	0.0	0.6312819221133043	
69	1	false	Bachelors	false	BlackOnly	91740	91254	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	I	0.11145219391621786	0.0	52.35102664256057	164.70205328512114	35.09931557162629	0.0	0.2549657785813145	
70	1	false	HighSchoolOrCollege	false	BlackOnly	146947	371119	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	H	0.7290839759911578	0.0	40.28077655683194	140.56155311366388	43.14614896211204	0.0	0.6573074481056022	
71	1	false	Graduate	false	BlackOnly	71122	29753	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	E	0.28027186304465346	0.0	52.86312483001621	165.7262496600324	34.757916779989195	0.0	0.23789583899945965	
72	1	true	Bachelors	true	BlackOnly	311096	11597	true	0.8308249267265675	[0.3,0.3,0.7,0.7]	2	false	E	0.13192479694571757	0.0	38.081970764188135	136.16394152837626	44.61201949054124	0.0	0.7306009745270622	
73	1	true	HighSchoolOrCollege	false	WhiteOnly	50268	5659	true	0.6720990985064282	[0.7,0.3,0.3,0.3]	2	false	G	0.011932022323100866	0.0	44.51997882427863	149.03995764855725	40.32001411714758	0.0	0.516000705857379	
74	1	false	Bachelors	false	WhiteOnly	33244	4880	true	0.5672894400869586	[0.3,0.7,0.3,0.3]	2	false	G	0.8871327301131624	0.0	45.35014978527718	150.70029957055436	39.76656680981522	0.0	0.48832834049076074	
75	1	false	Bachelors	false	BlackOnly	88144	140917	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	A	0.3884991664457772	0.0	39.13121569104148	138.26243138208298	43.91252287263901	0.0	0.6956261436319505	
76	1	true	Graduate	false	WhiteOnly	265064	5884	true	0.586439749074951	[0.3,0.3,0.7,0.3]	2	false	E	0.7737593565333656	0.0	40.12003051470214	140.24006102940427	43.25331299019858	0.0	0.6626656495099289	
77	1	true	HighSchoolOrCollege	false	BlackOnly	39859	648907	true	0.6653085272175364	[0.3,0.3,0.3,0.7]	2	false	C	0.05923884042403571	0.0	41.11634954560096	142.23269909120194	42.58910030293269	0.0	0.6294550151466346	
78	1	false	HighSchoolOrCollege	false	WhiteOnly	215775	22831	true	0.9204234728229821	[0.7,0.7,0.7,0.3]	2	false	I	0.2038982465481024	0.0	42.150360103056265	144.30072020611254	41.899759931295826	0.0	0.5949879965647912	
79	1	true	HighSchoolOrCollege	false	WhiteOnly	56196	395907	true	0.36466425585868595	[0.3,0.3,0.3,0.3]	2	false	J	0.024856675560208097	0.0	41.80527252527271	143.61054505054543	42.12981831648486	0.0	0.6064909158242429	
80	1	true	Bachelors	false	AsianOnly	439751	155238	true	0.8308249267265675	[0.3,0.3,0.7,0.7]	2	false	J	0.40005686247526406	0.0	41.30534672989421	142.61069345978842	42.46310218007052	0.0	0.6231551090035262	
81	1	false	Bachelors	false	BlackOnly	65627	129970	true	0.8195081705943794	[0.3,0.7,0.3,0.7]	2	false	J	0.6274217084829016	0.0	49.47395443544437	158.94790887088874	37.01736370970376	0.0	0.3508681854851877	
82	1	false	Bachelors	false	WhiteOnly	478432	69512	true	0.7640915534102196	[0.3,0.7,0.7,0.3]	2	false	H	0.3944425912126903	0.0	40.541405657537	141.082811315074	42.97239622830867	0.0	0.6486198114154333	
83	1	false	HighSchoolOrCollege	true	BlackOnly	475610	786129	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	G	0.7182241604157928	0.0	39.031528271691364	138.06305654338274	43.97898115220576	0.0	0.6989490576102879	
84	1	false	Bachelors	false	Plus2Races	61435	190672	true	0.8195081705943794	[0.3,0.7,0.3,0.7]	2	false	A	0.37146465154261477	0.0	46.01406941446978	152.02813882893957	39.32395372368681	0.0	0.4661976861843406	
85	1	false	Bachelors	false	BlackOnly	235312	28479	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	E	0.9785268164045655	0.0	42.8242183190751	145.6484366381502	41.4505211206166	0.0	0.5725260560308298	
86	1	false	Bachelors	false	BlackOnly	78065	154952	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	H	0.7001349551731963	0.0	45.0536161384135	150.107232276827	39.964255907724336	0.0	0.49821279538621666	
87	1	false	Graduate	false	BlackOnly	95165	536816	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	B	0.12633517444827402	0.0	52.89053316409689	165.7810663281938	34.73964455726874	0.0	0.2369822278634371	
88	1	false	HighSchoolOrCollege	false	WhiteOnly	92742	393392	true	0.7640915534102196	[0.3,0.7,0.7,0.3]	2	false	J	0.810685732040338	0.0	52.571510417936736	165.14302083587347	34.952326388042174	0.0	0.24761631940210882	
89	1	false	Low	false	WhiteOnly	227295	42194	true	0.7640915534102196	[0.3,0.7,0.7,0.3]	2	false	B	0.7503279363303662	0.0	37.63336025439433	135.26672050878867	44.91109316373711	0.0	0.7455546581868555	
90	1	false	Bachelors	false	WhiteOnly	482610	2270	true	0.7640915534102196	[0.3,0.7,0.7,0.3]	2	false	D	0.3213691378800576	0.0	48.582751473976316	157.16550294795263	37.61149901734912	0.0	0.3805749508674561	
91	1	false	Low	false	AsianOnly	57959	94896	true	0.8195081705943794	[0.3,0.7,0.3,0.7]	2	false	H	0.5990233450636872	0.0	41.85664021339526	143.7132804267905	42.09557319106983	0.0	0.6047786595534914	
92	1	false	HighSchoolOrCollege	false	AsianOnly	186275	6943	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	A	0.5844792112275958	0.0	53.780116171018946	167.5602323420379	34.1465892193207	0.0	0.20732946096603522	
93	1	false	Graduate	false	BlackOnly	87240	47055	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	J	0.6782461579975054	0.0	39.49210845316212	138.98421690632424	43.67192769789192	0.0	0.6835963848945961	
94	1	false	Bachelors	false	BlackOnly	235738	162571	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	H	0.9252883948771397	0.0	43.04600659481335	146.0920131896267	41.302662270124436	0.0	0.5651331135062219	
95	1	false	HighSchoolOrCollege	false	WhiteOnly	383253	121061	true	0.7640915534102196	[0.3,0.7,0.7,0.3]	2	false	H	0.6467834741538585	0.0	43.717267165566774	147.43453433113353	40.85515522295548	0.0	0.5427577611477742	
96	1	true	Graduate	false	AsianOnly	31097	18709	true	0.6653085272175364	[0.3,0.3,0.3,0.7]	2	false	A	0.22308380696106733	0.0	47.856278382170075	155.71255676434015	38.09581441188662	0.0	0.4047907205943309	
97	1	false	Graduate	false	BlackOnly	341373	7353	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	D	0.05120740021611192	0.0	49.22672099528034	158.4534419905607	37.18218600314644	0.0	0.35910930015732206	
98	1	false	Graduate	false	BlackOnly	97117	2369	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	H	0.7715248531853289	0.0	48.1453056335096	156.2906112670192	37.903129577660266	0.0	0.39515647888301336	
99	1	true	Bachelors	false	BlackOnly	53590	6084	true	0.6653085272175364	[0.3,0.3,0.3,0.7]	2	false	B	0.24323609570812132	0.0	51.88151022601747	163.76302045203494	35.412326515988354	0.0	0.2706163257994178	
100	1	false	HighSchoolOrCollege	false	BlackOnly	36836	704400	true	0.9419085518138751	[0.7,0.7,0.3,0.7]	2	false	B	0.2879643264457793	0.0	48.50301756671125	157.0060351334225	37.66465495552583	0.0	0.3832327477762918	
101	1	false	Graduate	false	BlackOnly	315578	365911	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	I	0.40775040843582744	0.0	51.35543519897497	162.71087039794995	35.76304320068335	0.0	0.28815216003416744	
102	1	false	Bachelors	false	BlackOnly	81630	93479	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	D	0.3797623716570442	0.0	40.61630490659219	141.23260981318438	42.922463395605206	0.0	0.6461231697802602	
103	1	true	HighSchoolOrCollege	false	WhiteOnly	81450	6150	true	0.586439749074951	[0.3,0.3,0.7,0.3]	2	false	H	0.2354634787134624	0.0	52.083702926400726	164.16740585280144	35.277531382399516	0.0	0.2638765691199758	
104	1	false	Graduate	false	BlackOnly	298657	40686	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	F	0.7106584369535419	0.0	43.89756787875952	147.79513575751903	40.73495474749366	0.0	0.5367477373746828	
105	1	true	Graduate	false	AsianOnly	365589	260386	true	0.8308249267265675	[0.3,0.3,0.7,0.7]	2	false	C	0.6374370143638962	0.0	47.73663320752616	155.47326641505234	38.175577861649224	0.0	0.40877889308246124	
106	1	true	Bachelors	false	BlackOnly	36731	4211	true	0.6653085272175364	[0.3,0.3,0.3,0.7]	2	false	H	0.3315994466980826	0.0	36.9446471708831	133.8892943417662	45.37023521941127	0.0	0.7685117609705634	
107	1	false	Bachelors	false	BlackOnly	157572	142996	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	D	0.531619602000787	0.0	44.27929558068307	148.55859116136614	40.480469612877954	0.0	0.5240234806438977	
108	1	false	Graduate	false	BlackOnly	98832	86590	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	2	false	J	0.7197361845849737	0.0	40.18437257274686	140.36874514549373	43.21041828483543	0.0	0.6605209142417714	
109	1	false	Graduate	false	BlackOnly	40565	42628	true	0.8195081705943794	[0.3,0.7,0.3,0.7]	1	false	E	0.1872068385797463	0.0	48.89996833807118	157.79993667614235	37.40002110795255	0.0	0.3700010553976273	
110	1	false	Graduate	false	WhiteOnly	215997	21966	true	0.7640915534102196	[0.3,0.7,0.7,0.3]	1	false	D	0.570076271417955	0.0	53.52535722160475	167.0507144432095	34.31642851893017	0.0	0.21582142594650822	
111	1	true	Bachelors	false	WhiteOnly	424129	74200	true	0.8350897188022837	[0.7,0.3,0.7,0.3]	1	false	F	0.8187087135112867	0.0	37.220053330858406	134.4401066617168	45.18663111276106	0.0	0.7593315556380531	
112	1	false	Bachelors	false	BlackOnly	84337	66786	true	0.9181492193647616	[0.3,0.7,0.7,0.7]	1	false	B	0.16791445523298465	0.0	36.03422573220668	132.06845146441336	45.97718284519555	0.0	0.7988591422597775	
113	1	false	Bachelors	false	Other	176252	57609	true	0.97564431879636	[0.7,0.7,0.7,0.7]	1	false	A	0.33758594280037757	0.0	45.50225041896029	151.00450083792057	39.66516638735981	0.0	0.4832583193679906	
114	1	true	Graduate	false	BlackOnly	25695	20292	true	0.6653085272175364	[0.3,0.3,0.3,0.7]	1	false	B	0.1536563879403915	0.0	53.95579581735427	167.91159163470854	34.02946945509715	0.0	0.2014734727548576	
115	1	true	Bachelors	false	Plus2Races	226176	93890	true	0.8308249267265675	[0.3,0.3,0.7,0.7]	1	false	C	0.8985938972126565	0.0	37.79466100178837	135.58932200357674	44.803559332141084	0.0	0.7401779666070543	
116	1	false	Graduate	false	BlackOnly	31922	12527	true	0.9419085518138751	[0.7,0.7,0.3,0.7]	1	false	F	0.09196266149660903	0.0	41.41309949314764	142.82619898629528	42.39126700456824	0.0	0.6195633502284121	
117	1	false	HighSchoolOrCollege	false	WhiteOnly	50407	556082	true	0.8239978151504338	[0.7,0.7,0.3,0.3]	1	false	F	0.35526128390585365	0.0	48.645390189285536	157.29078037857107	37.569739873809645	0.0	0.3784869936904822	
118	1	true	Graduate	false	WhiteOnly	129524	1745	true	0.586439749074951	[0.3,0.3,0.7,0.3]	1	false	A	0.48181912863384935	0.0	50.25528161027892	160.51056322055786	36.49647892648072	0.0	0.324823946324036	
119	1	false	Graduate	false	BlackOnly	61594	57104	true	0.8195081705943794	[0.3,0.7,0.3,0.7]	1	false	G	0.10387477044312687	0.0	50.231210775487995	160.462421550976	36.51252614967467	0.0	0.3256263074837336	
