step	agentId	[regionId,diseaseStatus,diseaseSeq,time,location,checkin,Reported,Sampled,Sequenced]
0	69	[9,Susceptible,,,,,false,false,false]	
0	70	[9,Susceptible,,,,,false,false,false]	
0	71	[9,Susceptible,,,,,false,false,false]	
0	72	[9,Susceptible,,,,,false,false,false]	
0	73	[10,Susceptible,,,,,false,false,false]	
0	74	[10,Susceptible,,,,,false,false,false]	
0	75	[10,Susceptible,,,,,false,false,false]	
0	76	[10,Susceptible,,,,,false,false,false]	
0	77	[10,Susceptible,,,,,false,false,false]	
0	78	[10,Susceptible,,,,,false,false,false]	
0	79	[10,Susceptible,,,,,false,false,false]	
0	80	[10,Susceptible,,,,,false,false,false]	
0	81	[11,Susceptible,,,,,false,false,false]	
0	82	[11,Susceptible,,,,,false,false,false]	
0	83	[11,Susceptible,,,,,false,false,false]	
0	84	[11,Susceptible,,,,,false,false,false]	
0	85	[11,Susceptible,,,,,false,false,false]	
0	86	[11,Susceptible,,,,,false,false,false]	
0	87	[11,Susceptible,,,,,false,false,false]	
0	88	[12,Susceptible,,,,,false,false,false]	
0	89	[12,Susceptible,,,,,false,false,false]	
0	90	[12,Susceptible,,,,,false,false,false]	
0	91	[12,Susceptible,,,,,false,false,false]	
0	92	[12,Susceptible,,,,,false,false,false]	
0	93	[12,Susceptible,,,,,false,false,false]	
0	94	[12,Susceptible,,,,,false,false,false]	
0	95	[12,Susceptible,,,,,false,false,false]	
0	96	[12,Susceptible,,,,,false,false,false]	
0	97	[12,Susceptible,,,,,false,false,false]	
0	98	[12,Susceptible,,,,,false,false,false]	
0	99	[12,Susceptible,,,,,false,false,false]	
0	100	[12,Susceptible,,,,,false,false,false]	
0	101	[13,Susceptible,,,,,false,false,false]	
0	102	[13,Susceptible,,,,,false,false,false]	
0	103	[13,Susceptible,,,,,false,false,false]	
0	104	[14,Susceptible,,,,,false,false,false]	
0	105	[15,Susceptible,,,,,false,false,false]	
0	106	[15,Susceptible,,,,,false,false,false]	
0	107	[15,Susceptible,,,,,false,false,false]	
0	108	[15,Susceptible,,,,,false,false,false]	
0	109	[15,Susceptible,,,,,false,false,false]	
0	110	[15,Susceptible,,,,,false,false,false]	
0	111	[15,Susceptible,,,,,false,false,false]	
0	112	[15,Susceptible,,,,,false,false,false]	
0	113	[15,Susceptible,,,,,false,false,false]	
0	114	[15,Susceptible,,,,,false,false,false]	
0	115	[16,Infectious,115-1,2019-07-01T00:00:00.000,POINT (740685.0388442752 3737074.5163876633),AtHome,true,false,false]	
0	116	[16,Susceptible,,,,,false,false,false]	
0	117	[16,Susceptible,,,,,false,false,false]	
0	118	[16,Susceptible,,,,,false,false,false]	
0	119	[16,Susceptible,,,,,false,false,false]	
0	120	[16,Susceptible,,,,,false,false,false]	
0	121	[16,Susceptible,,,,,false,false,false]	
0	122	[17,Susceptible,,,,,false,false,false]	
0	123	[17,Susceptible,,,,,false,false,false]	
0	124	[17,Susceptible,,,,,false,false,false]	
0	125	[17,Susceptible,,,,,false,false,false]	
0	126	[17,Susceptible,,,,,false,false,false]	
0	127	[17,Susceptible,,,,,false,false,false]	
0	128	[17,Susceptible,,,,,false,false,false]	
0	129	[17,Susceptible,,,,,false,false,false]	
0	130	[18,Susceptible,,,,,false,false,false]	
0	131	[18,Susceptible,,,,,false,false,false]	
0	132	[18,Susceptible,,,,,false,false,false]	
0	133	[18,Susceptible,,,,,false,false,false]	
0	134	[19,Susceptible,,,,,false,false,false]	
0	135	[19,Susceptible,,,,,false,false,false]	
0	136	[19,Susceptible,,,,,false,false,false]	
0	137	[19,Susceptible,,,,,false,false,false]	
0	138	[19,Susceptible,,,,,false,false,false]	
0	139	[19,Susceptible,,,,,false,false,false]	
0	140	[19,Susceptible,,,,,false,false,false]	
0	141	[19,Susceptible,,,,,false,false,false]	
0	142	[19,Susceptible,,,,,false,false,false]	
0	143	[20,Susceptible,,,,,false,false,false]	
0	144	[20,Susceptible,,,,,false,false,false]	
0	145	[20,Susceptible,,,,,false,false,false]	
0	146	[20,Susceptible,,,,,false,false,false]	
0	147	[20,Susceptible,,,,,false,false,false]	
0	148	[20,Susceptible,,,,,false,false,false]	
0	149	[20,Susceptible,,,,,false,false,false]	
0	150	[20,Susceptible,,,,,false,false,false]	
0	151	[20,Susceptible,,,,,false,false,false]	
0	152	[20,Susceptible,,,,,false,false,false]	
0	153	[21,Susceptible,,,,,false,false,false]	
0	154	[21,Susceptible,,,,,false,false,false]	
0	155	[21,Susceptible,,,,,false,false,false]	
0	156	[21,Susceptible,,,,,false,false,false]	
0	157	[21,Susceptible,,,,,false,false,false]	
0	158	[21,Susceptible,,,,,false,false,false]	
0	159	[21,Susceptible,,,,,false,false,false]	
0	160	[21,Susceptible,,,,,false,false,false]	
0	161	[21,Susceptible,,,,,false,false,false]	
0	162	[21,Susceptible,,,,,false,false,false]	
0	163	[21,Susceptible,,,,,false,false,false]	
0	164	[21,Susceptible,,,,,false,false,false]	
0	165	[22,Susceptible,,,,,false,false,false]	
0	166	[22,Susceptible,,,,,false,false,false]	
0	167	[22,Susceptible,,,,,false,false,false]	
0	168	[22,Susceptible,,,,,false,false,false]	
0	169	[22,Susceptible,,,,,false,false,false]	
0	170	[22,Susceptible,,,,,false,false,false]	
0	171	[22,Susceptible,,,,,false,false,false]	
0	172	[23,Susceptible,,,,,false,false,false]	
0	173	[23,Susceptible,,,,,false,false,false]	
0	174	[23,Susceptible,,,,,false,false,false]	
0	175	[23,Susceptible,,,,,false,false,false]	
0	176	[23,Susceptible,,,,,false,false,false]	
0	177	[24,Susceptible,,,,,false,false,false]	
0	178	[24,Susceptible,,,,,false,false,false]	
0	179	[24,Susceptible,,,,,false,false,false]	
0	180	[24,Susceptible,,,,,false,false,false]	
0	181	[24,Susceptible,,,,,false,false,false]	
0	182	[25,Susceptible,,,,,false,false,false]	
0	183	[25,Susceptible,,,,,false,false,false]	
0	184	[25,Susceptible,,,,,false,false,false]	
0	185	[25,Susceptible,,,,,false,false,false]	
0	186	[25,Susceptible,,,,,false,false,false]	
0	187	[25,Susceptible,,,,,false,false,false]	
0	188	[26,Susceptible,,,,,false,false,false]	
0	189	[26,Susceptible,,,,,false,false,false]	
0	190	[26,Susceptible,,,,,false,false,false]	
0	191	[26,Susceptible,,,,,false,false,false]	
0	192	[27,Susceptible,,,,,false,false,false]	
0	193	[27,Susceptible,,,,,false,false,false]	
0	194	[27,Susceptible,,,,,false,false,false]	
0	195	[27,Susceptible,,,,,false,false,false]	
0	196	[27,Susceptible,,,,,false,false,false]	
0	197	[27,Susceptible,,,,,false,false,false]	
0	198	[27,Susceptible,,,,,false,false,false]	
0	199	[27,Susceptible,,,,,false,false,false]	
663	116	[16,Exposed,115-1.116-1,2019-07-03T07:15:00.000,POINT (740213.7360802672 3736859.6693362864),AtRestaurant,false,false,false]	
1032	108	[15,Exposed,115-1.108-1,2019-07-04T14:00:00.000,POINT (744456.5417533176 3736922.199767824),AtWork,false,false,false]	
1502	116	[16,Infectious,115-1.116-1,2019-07-06T05:10:00.000,POINT (740213.7360802672 3736859.6693362864),AtHome,true,false,false]	
1520	108	[15,Infectious,115-1.108-1,2019-07-06T06:40:00.000,POINT (739325.580315399 3737452.977387365),AtHome,false,false,false]	
1531	119	[16,Exposed,115-1.108-1.119-1,2019-07-06T07:35:00.000,POINT (740597.4427567192 3737120.838498577),AtRestaurant,false,false,false]	
1821	111	[15,Exposed,115-1.111-1,2019-07-07T07:45:00.000,POINT (739478.7605099622 3737698.105874993),AtRestaurant,false,false,false]	
1830	73	[10,Exposed,115-1.108-1.73-1,2019-07-07T08:30:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
1834	49	[7,Exposed,115-1.108-1.49-1,2019-07-07T08:50:00.000,POINT (740338.7319724972 3738305.672709969),AtRecreation,false,false,false]	
1867	27	[4,Exposed,115-1.108-1.27-1,2019-07-07T11:35:00.000,POINT (743214.0607440356 3737987.865882812),AtRecreation,false,false,false]	
1869	32	[5,Exposed,115-1.108-1.32-1,2019-07-07T11:45:00.000,POINT (743214.0607440356 3737987.865882812),AtRecreation,false,false,false]	
1884	149	[20,Exposed,115-1.108-1.149-1,2019-07-07T13:00:00.000,POINT (743343.9120980458 3736656.488457549),AtRecreation,false,false,false]	
1890	128	[17,Exposed,115-1.108-1.128-1,2019-07-07T13:30:00.000,POINT (740686.2479711269 3736629.1137209623),AtRecreation,false,false,false]	
1891	6	[1,Exposed,115-1.108-1.6-1,2019-07-07T13:35:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
1892	91	[12,Exposed,115-1.108-1.91-1,2019-07-07T13:40:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
1893	11	[2,Exposed,115-1.108-1.11-1,2019-07-07T13:45:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
1895	87	[11,Exposed,115-1.108-1.87-1,2019-07-07T13:55:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
1896	0	[1,Exposed,115-1.108-1.0-1,2019-07-07T14:00:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
1896	190	[26,Exposed,115-1.108-1.190-1,2019-07-07T14:00:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
1916	136	[19,Exposed,115-1.108-1.136-1,2019-07-07T15:40:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
1944	119	[16,Infectious,115-1.108-1.119-1,2019-07-07T18:00:00.000,POINT (743214.0607440356 3737987.865882812),AtRecreation,true,false,false]	
1959	80	[10,Exposed,115-1.108-1.119-1.80-1,2019-07-07T19:15:00.000,POINT (740597.4427567192 3737120.838498577),AtRecreation,false,false,false]	
1959	164	[21,Exposed,115-1.108-1.164-1,2019-07-07T19:15:00.000,POINT (744235.7152468031 3735810.399932648),AtRecreation,false,false,false]	
1969	19	[3,Exposed,115-1.108-1.19-1,2019-07-07T20:05:00.000,POINT (742806.7214946751 3738819.0687460597),AtRecreation,false,false,false]	
2072	115	[16,Recovered,,2019-07-08T04:40:00.000,POINT (740685.0388442752 3737074.5163876633),AtHome,false,false,false]	
2211	190	[26,Infectious,115-1.108-1.190-1,2019-07-08T16:15:00.000,POINT (743694.5768428347 3738063.3984664497),AtWork,true,false,false]	
2215	73	[10,Infectious,115-1.108-1.73-1,2019-07-08T16:35:00.000,POINT (741919.6923165411 3738821.7893420365),AtWork,true,false,false]	
2225	27	[4,Infectious,115-1.108-1.27-1,2019-07-08T17:25:00.000,POINT (742410.471194783 3739482.1374182254),AtHome,true,false,false]	
2225	128	[17,Infectious,115-1.108-1.128-1,2019-07-08T17:25:00.000,POINT (740686.2479711269 3736629.1137209623),Transport,true,false,false]	
2231	181	[24,Exposed,115-1.108-1.128-1.181-1,2019-07-08T17:55:00.000,POINT (739960.6666693871 3734717.9596944293),AtRecreation,false,false,false]	
2249	8	[2,Exposed,115-1.108-1.128-1.8-1,2019-07-08T19:25:00.000,POINT (744061.9969523872 3739061.9309386597),AtRecreation,false,false,false]	
2275	98	[12,Exposed,115-1.108-1.128-1.98-1,2019-07-08T21:35:00.000,POINT (741190.8625838903 3737572.7174445256),AtRecreation,false,false,false]	
2288	87	[11,Infectious,115-1.108-1.87-1,2019-07-08T22:40:00.000,POINT (743972.606095725 3737344.463514609),AtHome,true,false,false]	
2299	11	[2,Infectious,115-1.108-1.11-1,2019-07-08T23:35:00.000,POINT (744037.9476552291 3739127.456895347),AtHome,true,false,false]	
2304	136	[19,Infectious,115-1.108-1.136-1,2019-07-09T00:00:00.000,POINT (743245.3859924449 3736092.5641080667),AtHome,true,false,false]	
2337	49	[7,Infectious,115-1.108-1.49-1,2019-07-09T02:45:00.000,POINT (740338.7319724972 3738305.672709969),AtHome,true,false,false]	
2385	19	[3,Infectious,115-1.108-1.19-1,2019-07-09T06:45:00.000,POINT (742806.7214946751 3738819.0687460597),AtHome,true,false,false]	
2399	164	[21,Infectious,115-1.108-1.164-1,2019-07-09T07:55:00.000,POINT (744235.7152468031 3735810.399932648),AtHome,true,false,false]	
2454	91	[12,Infectious,115-1.108-1.91-1,2019-07-09T12:30:00.000,POINT (743694.5768428347 3738063.3984664497),AtWork,true,false,false]	
2469	111	[15,Infectious,115-1.111-1,2019-07-09T13:45:00.000,POINT (741850.1931153337 3738836.853143),AtWork,true,false,false]	
2486	161	[21,Exposed,115-1.108-1.27-1.161-1,2019-07-09T15:10:00.000,POINT (740597.4427567192 3737120.838498577),AtRestaurant,false,false,false]	
2504	3	[1,Exposed,115-1.108-1.164-1.3-1,2019-07-09T16:40:00.000,POINT (744609.0361851075 3737624.3876896887),AtRestaurant,false,false,false]	
2513	6	[1,Infectious,115-1.108-1.6-1,2019-07-09T17:25:00.000,POINT (743667.4922224132 3739343.5477654845),AtHome,false,false,false]	
2514	37	[5,Exposed,115-1.108-1.19-1.37-1,2019-07-09T17:30:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
2515	0	[1,Infectious,115-1.108-1.0-1,2019-07-09T17:35:00.000,POINT (743744.0826221551 3739391.694011681),AtHome,true,false,false]	
2515	9	[2,Exposed,115-1.108-1.19-1.9-1,2019-07-09T17:35:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
2517	83	[11,Exposed,115-1.108-1.128-1.83-1,2019-07-09T17:45:00.000,POINT (744252.3213031425 3737714.563745246),AtRecreation,false,false,false]	
2526	141	[19,Exposed,115-1.108-1.128-1.141-1,2019-07-09T18:30:00.000,POINT (742557.391931089 3736199.4166408447),AtRecreation,false,false,false]	
2529	1	[1,Exposed,115-1.108-1.19-1.1-1,2019-07-09T18:45:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
2537	143	[20,Exposed,115-1.108-1.19-1.143-1,2019-07-09T19:25:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
2546	149	[20,Infectious,115-1.108-1.149-1,2019-07-09T20:10:00.000,POINT (744456.5417533176 3736922.199767824),Transport,true,false,false]	
2557	64	[9,Exposed,115-1.108-1.128-1.64-1,2019-07-09T21:05:00.000,POINT (744609.0361851075 3737624.3876896887),AtRecreation,false,false,false]	
2617	32	[5,Infectious,115-1.108-1.32-1,2019-07-10T02:05:00.000,POINT (741313.9921279964 3739283.526054465),AtHome,true,false,false]	
2644	8	[2,Infectious,115-1.108-1.128-1.8-1,2019-07-10T04:20:00.000,POINT (744061.9969523872 3739061.9309386597),AtHome,true,false,false]	
2686	36	[5,Exposed,115-1.108-1.128-1.36-1,2019-07-10T07:50:00.000,POINT (740740.3483882935 3737276.7769093825),AtWork,false,false,false]	
2695	144	[20,Exposed,115-1.116-1.144-1,2019-07-10T08:35:00.000,POINT (744609.0361851075 3737624.3876896887),AtWork,false,false,false]	
2771	89	[12,Exposed,115-1.108-1.27-1.89-1,2019-07-10T14:55:00.000,POINT (740597.4427567192 3737120.838498577),AtRestaurant,false,false,false]	
2773	67	[9,Exposed,115-1.108-1.27-1.67-1,2019-07-10T15:05:00.000,POINT (740597.4427567192 3737120.838498577),AtRestaurant,false,false,false]	
2789	181	[24,Infectious,115-1.108-1.128-1.181-1,2019-07-10T16:25:00.000,POINT (742337.5075756068 3739678.081576661),AtWork,true,false,false]	
2816	80	[10,Infectious,115-1.108-1.119-1.80-1,2019-07-10T18:40:00.000,POINT (743308.9826007693 3738608.07226626),AtHome,false,false,false]	
2821	94	[12,Exposed,115-1.111-1.94-1,2019-07-10T19:05:00.000,POINT (741953.0244301418 3737268.9631728036),AtRecreation,false,false,false]	
2927	98	[12,Infectious,115-1.108-1.128-1.98-1,2019-07-11T03:55:00.000,POINT (741190.8625838903 3737572.7174445256),AtHome,true,false,false]	
2968	108	[15,Recovered,,2019-07-11T07:20:00.000,POINT (739588.3041404759 3737519.0554206977),AtHome,false,false,false]	
2968	183	[25,Exposed,115-1.108-1.27-1.183-1,2019-07-11T07:20:00.000,POINT (741909.8702840399 3738302.642287754),AtWork,false,false,false]	
2977	133	[18,Exposed,115-1.108-1.190-1.133-1,2019-07-11T08:05:00.000,POINT (744456.5417533176 3736922.199767824),AtWork,false,false,false]	
2983	129	[17,Exposed,115-1.108-1.87-1.129-1,2019-07-11T08:35:00.000,POINT (740977.3610613432 3735756.8589694607),AtWork,false,false,false]	
3002	9	[2,Infectious,115-1.108-1.19-1.9-1,2019-07-11T10:10:00.000,POINT (740711.4521915163 3735868.192484433),AtWork,false,false,false]	
3010	143	[20,Infectious,115-1.108-1.19-1.143-1,2019-07-11T10:50:00.000,POINT (743442.6147238733 3738925.10964758),AtWork,true,false,false]	
3037	131	[18,Exposed,115-1.116-1.131-1,2019-07-11T13:05:00.000,POINT (744609.0361851075 3737624.3876896887),AtWork,false,false,false]	
3048	182	[25,Exposed,115-1.108-1.128-1.181-1.182-1,2019-07-11T14:00:00.000,POINT (740740.3483882935 3737276.7769093825),AtWork,false,false,false]	
3054	130	[18,Exposed,115-1.108-1.32-1.130-1,2019-07-11T14:30:00.000,POINT (744609.0361851075 3737624.3876896887),AtWork,false,false,false]	
3056	176	[23,Exposed,115-1.108-1.136-1.176-1,2019-07-11T14:40:00.000,POINT (740740.3483882935 3737276.7769093825),AtWork,false,false,false]	
3058	101	[13,Exposed,115-1.108-1.0-1.101-1,2019-07-11T14:50:00.000,POINT (744609.0361851075 3737624.3876896887),AtWork,false,false,false]	
3060	137	[19,Exposed,115-1.108-1.27-1.137-1,2019-07-11T15:00:00.000,POINT (740323.5062576018 3736993.5184514695),AtRestaurant,false,false,false]	
3061	77	[10,Exposed,115-1.108-1.19-1.143-1.77-1,2019-07-11T15:05:00.000,POINT (743214.0607440356 3737987.865882812),AtRestaurant,false,false,false]	
3062	145	[20,Exposed,115-1.108-1.27-1.145-1,2019-07-11T15:10:00.000,POINT (740597.4427567192 3737120.838498577),AtRestaurant,false,false,false]	
3062	165	[22,Exposed,115-1.108-1.27-1.165-1,2019-07-11T15:10:00.000,POINT (740597.4427567192 3737120.838498577),AtRestaurant,false,false,false]	
3067	162	[21,Exposed,115-1.108-1.32-1.162-1,2019-07-11T15:35:00.000,POINT (744621.6221083718 3737342.594214858),AtRestaurant,false,false,false]	
3069	58	[8,Exposed,115-1.108-1.128-1.58-1,2019-07-11T15:45:00.000,POINT (744609.0361851075 3737624.3876896887),AtRestaurant,false,false,false]	
3093	117	[16,Exposed,115-1.108-1.19-1.143-1.117-1,2019-07-11T17:45:00.000,POINT (740706.1115390755 3737085.9910451183),AtRecreation,false,false,false]	
3102	2	[1,Exposed,115-1.111-1.2-1,2019-07-11T18:30:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
3102	157	[21,Exposed,115-1.108-1.164-1.157-1,2019-07-11T18:30:00.000,POINT (741855.450065986 3738005.65069164),AtRecreation,false,false,false]	
3104	124	[17,Exposed,115-1.111-1.124-1,2019-07-11T18:40:00.000,POINT (740812.1555617844 3735939.1449471917),AtRecreation,false,false,false]	
3111	75	[10,Exposed,115-1.108-1.49-1.75-1,2019-07-11T19:15:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
3121	82	[11,Exposed,115-1.108-1.164-1.82-1,2019-07-11T20:05:00.000,POINT (743214.0607440356 3737987.865882812),AtRecreation,false,false,false]	
3121	126	[17,Exposed,115-1.108-1.128-1.8-1.126-1,2019-07-11T20:05:00.000,POINT (740673.4424228346 3736823.472272701),AtRecreation,false,false,false]	
3121	188	[26,Exposed,115-1.108-1.164-1.188-1,2019-07-11T20:05:00.000,POINT (743214.0607440356 3737987.865882812),AtRecreation,false,false,false]	
3121	199	[27,Exposed,115-1.108-1.164-1.199-1,2019-07-11T20:05:00.000,POINT (743214.0607440356 3737987.865882812),AtRecreation,false,false,false]	
3125	37	[5,Infectious,115-1.108-1.19-1.37-1,2019-07-11T20:25:00.000,POINT (741316.103221517 3739204.223574575),AtHome,true,false,false]	
3137	156	[21,Exposed,115-1.108-1.19-1.143-1.156-1,2019-07-11T21:25:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
3159	161	[21,Infectious,115-1.108-1.27-1.161-1,2019-07-11T23:15:00.000,POINT (742859.3984929399 3735710.8332112795),AtHome,true,false,false]	
3220	64	[9,Infectious,115-1.108-1.128-1.64-1,2019-07-12T04:20:00.000,POINT (742430.0176145831 3738792.894358031),AtHome,false,false,false]	
3222	83	[11,Infectious,115-1.108-1.128-1.83-1,2019-07-12T04:30:00.000,POINT (744252.3213031425 3737714.563745246),AtHome,true,false,false]	
3226	116	[16,Recovered,,2019-07-12T04:50:00.000,POINT (740213.7360802672 3736859.6693362864),AtHome,false,false,false]	
3234	3	[1,Infectious,115-1.108-1.164-1.3-1,2019-07-12T05:30:00.000,POINT (743766.4422201073 3738989.7274077577),AtHome,true,false,false]	
3239	36	[5,Infectious,115-1.108-1.128-1.36-1,2019-07-12T05:55:00.000,POINT (741127.1769674853 3739025.311688118),AtHome,true,false,false]	
3268	103	[13,Exposed,115-1.108-1.27-1.161-1.103-1,2019-07-12T08:20:00.000,POINT (740247.8683921946 3737476.5818079663),AtWork,false,false,false]	
3301	133	[18,Infectious,115-1.108-1.190-1.133-1,2019-07-12T11:05:00.000,POINT (743694.5768428347 3738063.3984664497),AtWork,true,false,false]	
3308	89	[12,Infectious,115-1.108-1.27-1.89-1,2019-07-12T11:40:00.000,POINT (740323.5062576018 3736993.5184514695),AtWork,true,false,false]	
3309	144	[20,Infectious,115-1.116-1.144-1,2019-07-12T11:45:00.000,POINT (743427.4161395474 3739866.9402303924),AtWork,false,false,false]	
3315	1	[1,Infectious,115-1.108-1.19-1.1-1,2019-07-12T12:15:00.000,POINT (743442.6147238733 3738925.10964758),AtWork,true,false,false]	
3317	141	[19,Infectious,115-1.108-1.128-1.141-1,2019-07-12T12:25:00.000,POINT (740590.589002722 3737111.2624209197),AtWork,false,false,false]	
3321	147	[20,Exposed,115-1.108-1.128-1.64-1.147-1,2019-07-12T12:45:00.000,POINT (744609.0361851075 3737624.3876896887),AtWork,false,false,false]	
3323	169	[22,Exposed,115-1.108-1.27-1.89-1.169-1,2019-07-12T12:55:00.000,POINT (740597.4427567192 3737120.838498577),AtWork,false,false,false]	
3336	20	[3,Exposed,115-1.108-1.128-1.141-1.20-1,2019-07-12T14:00:00.000,POINT (739898.4033726731 3737079.145552311),AtRestaurant,false,false,false]	
3340	131	[18,Infectious,115-1.116-1.131-1,2019-07-12T14:20:00.000,POINT (740590.589002722 3737111.2624209197),AtWork,true,false,false]	
3357	106	[15,Exposed,115-1.108-1.32-1.106-1,2019-07-12T15:45:00.000,POINT (744609.0361851075 3737624.3876896887),AtRestaurant,false,false,false]	
3359	58	[8,Infectious,115-1.108-1.128-1.58-1,2019-07-12T15:55:00.000,POINT (743694.5768428347 3738063.3984664497),AtWork,false,false,false]	
3370	142	[19,Exposed,115-1.108-1.128-1.83-1.142-1,2019-07-12T16:50:00.000,POINT (743044.3998001732 3736277.6639551753),AtRestaurant,false,false,false]	
3372	18	[3,Exposed,115-1.108-1.149-1.18-1,2019-07-12T17:00:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
3376	196	[27,Exposed,115-1.108-1.149-1.196-1,2019-07-12T17:20:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
3378	26	[4,Exposed,115-1.108-1.19-1.143-1.26-1,2019-07-12T17:30:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
3379	192	[27,Exposed,115-1.108-1.149-1.192-1,2019-07-12T17:35:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
3390	10	[2,Exposed,115-1.111-1.10-1,2019-07-12T18:30:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
3390	150	[20,Exposed,115-1.108-1.128-1.150-1,2019-07-12T18:30:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
3390	179	[24,Exposed,115-1.111-1.179-1,2019-07-12T18:30:00.000,POINT (742006.8562633762 3738033.1363393106),AtRecreation,false,false,false]	
