agentId	originRegionId	isMale	educationLevel	isHispanic	race	indiv_census_income	hh_census_income	householdInProvince	reportingRate	reportingRates_Single	family:numberOfPeople	family:haveKids	interest	joviality	jovialityBase	foodNeed:fullnessReachTimeInMinutes	foodNeed:keepingFullTimeInMinutes	foodNeed:hungryTreshold	foodNeed:starvingTreshold	foodNeed:appetite	
10	1	false	Bachelors	false	AsianOnly	53315	137860	true	0.9419085518138751	[0.8,0.8,0.8,0.3,0.8]	3	true	H	0.6886874655715414	0.0	43.75010414152068	147.50020828304136	40.83326390565288	0.0	0.5416631952826438	
11	1	false	Bachelors	false	BlackOnly	79362	188560	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	3	true	A	0.6680767095158937	0.0	52.818043835030835	165.63608767006167	34.78797077664611	0.0	0.2393985388323056	
12	1	false	Bachelors	false	PacIslandOnly	104443	4232	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	3	true	E	0.5210296128439453	0.0	49.47739252389955	158.9547850477991	37.01507165073363	0.0	0.3507535825366817	
13	1	false	Bachelors	false	BlackOnly	132943	133785	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	3	true	J	0.2035051881475195	0.0	42.195090273596136	144.39018054719227	41.86993981760257	0.0	0.5934969908801286	
14	1	false	Graduate	false	BlackOnly	470389	3847	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	3	true	C	0.26745916254455526	0.0	44.794440953107085	149.58888190621417	40.13703936459528	0.0	0.5068519682297639	
15	1	true	Graduate	false	WhiteOnly	61782	6477	true	0.36466425585868595	[0.3,0.5,0.8,0.3,0.3]	3	true	G	0.005388493110616954	0.0	38.052264476080396	136.1045289521608	44.63182368261307	0.0	0.7315911841306534	
16	1	true	Bachelors	false	BlackOnly	91562	143017	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	3	true	A	0.9149744634997677	0.0	47.49226382240981	154.98452764481962	38.33849078506013	0.0	0.4169245392530064	
17	1	true	HighSchoolOrCollege	false	WhiteOnly	43357	7711	true	0.36466425585868595	[0.5,0.5,0.3,0.3,0.3]	3	true	A	0.051153351764963606	0.0	40.993566207041276	141.98713241408257	42.67095586197249	0.0	0.6335477930986242	
18	1	true	HighSchoolOrCollege	false	BlackOnly	421727	8627	true	0.8308249267265675	[0.5,0.5,0.3,0.8,0.8]	3	true	D	0.6760527991129991	0.0	49.56430755213947	159.12861510427894	36.95712829857369	0.0	0.34785641492868447	
19	1	true	Bachelors	false	BlackOnly	85367	615522	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	3	true	H	0.020604736527675582	0.0	52.1966774560268	164.39335491205358	35.20221502931547	0.0	0.2601107514657735	
20	1	true	HighSchoolOrCollege	false	WhiteOnly	426497	154	true	0.586439749074951	[0.3,0.5,0.3,0.8,0.3]	2	false	F	0.0846674166218283	0.0	49.53213615672288	159.06427231344574	36.978575895518084	0.0	0.34892879477590416	
21	1	false	HighSchoolOrCollege	false	BlackOnly	369098	75361	true	0.9181492193647616	[0.5,0.8,0.3,0.8,0.8]	2	false	H	0.5026022489333047	0.0	46.75115758055525	153.50231516111052	38.83256161296316	0.0	0.4416280806481583	
22	1	false	Graduate	true	WhiteOnly	53077	4277	true	0.5672894400869586	[0.3,0.8,0.8,0.3,0.3]	2	false	G	0.5734523777395351	0.0	40.29588547687702	140.59177095375404	43.13607634874865	0.0	0.6568038174374327	
23	1	false	Graduate	false	WhiteOnly	43241	3261	true	0.5672894400869586	[0.5,0.8,0.8,0.3,0.3]	2	false	I	0.7749037126799272	0.0	49.40571276621781	158.8114255324356	37.0628581558548	0.0	0.3531429077927397	
24	1	false	Bachelors	false	BlackOnly	174210	131632	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	2	false	C	0.05175282346179799	0.0	36.65527546415346	133.31055092830692	45.56314969056436	0.0	0.7781574845282179	
25	1	true	Bachelors	false	BlackOnly	380460	155472	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	2	false	H	0.14708821986989573	0.0	49.772487337220355	159.5449746744407	36.818341775186425	0.0	0.34091708875932136	
26	1	false	HighSchoolOrCollege	true	BlackOnly	63725	824364	true	0.8195081705943794	[0.5,0.8,0.3,0.3,0.8]	2	false	G	0.8001773882254907	0.0	43.35736360317081	146.71472720634162	41.09509093121946	0.0	0.5547545465609731	
27	1	true	Bachelors	false	WhiteOnly	88572	20704	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	2	false	H	0.23423877147503636	0.0	43.45992395673301	146.91984791346601	41.02671736217799	0.0	0.5513358681088997	
28	1	false	Bachelors	false	BlackOnly	56056	134083	true	0.8195081705943794	[0.3,0.8,0.8,0.3,0.8]	2	false	H	0.2922705276194295	0.0	48.755831614176046	157.5116632283521	37.49611225721597	0.0	0.37480561286079855	
29	1	false	Bachelors	false	WhiteOnly	468308	544	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	D	0.6432316221710144	0.0	38.3014033970026	136.6028067940052	44.46573106866493	0.0	0.7232865534332465	
30	1	true	HighSchoolOrCollege	false	WhiteOnly	359704	47464	true	0.586439749074951	[0.3,0.5,0.3,0.8,0.3]	2	false	D	0.7265119406042038	0.0	43.87450810898201	147.74901621796403	40.750327927345324	0.0	0.5375163963672662	
31	1	true	Graduate	false	BlackOnly	113622	9456	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	2	false	E	0.09236328602014998	0.0	48.39527581735965	156.7905516347193	37.7364827884269	0.0	0.3868241394213451	
32	1	true	Graduate	false	BlackOnly	171953	193181	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	2	false	H	0.6228077881502155	0.0	36.694993064558375	133.38998612911675	45.536671290294414	0.0	0.7768335645147207	
33	1	false	HighSchoolOrCollege	true	WhiteOnly	30971	616708	true	0.5672894400869586	[0.3,0.8,0.3,0.3,0.3]	2	false	E	0.26434533986620656	0.0	49.5	159.0	37.0	0.0	0.35	
34	1	true	Bachelors	false	WhiteOnly	89383	1486	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	2	false	A	0.9126988577252803	0.0	37.45589466384311	134.91178932768622	45.029403557437924	0.0	0.7514701778718962	
35	1	true	Bachelors	false	BlackOnly	79885	125537	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	2	false	F	0.34640286144703436	0.0	51.68404354501957	163.36808709003913	35.54397096998696	0.0	0.2771985484993477	
36	1	true	Graduate	false	BlackOnly	86268	80282	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	2	false	E	0.435958606014086	0.0	36.76027983096507	133.52055966193012	45.49314677935662	0.0	0.7746573389678311	
37	1	false	Bachelors	true	BlackOnly	92981	7011	true	0.97564431879636	[0.8,0.8,0.8,0.8,0.8]	2	false	C	0.3650938316638631	0.0	44.53599568937151	149.071991378743	40.309336207085664	0.0	0.515466810354283	
38	1	true	Bachelors	false	WhiteOnly	311553	179266	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	2	false	C	0.48897755054211456	0.0	40.14706734755221	140.29413469510442	43.23528843496519	0.0	0.6617644217482596	
39	1	false	Bachelors	false	Plus2Races	199315	18076	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	2	false	I	0.8844485644209976	0.0	37.17294786449787	134.34589572899574	45.21803475700142	0.0	0.7609017378500709	
40	1	true	Bachelors	false	BlackOnly	69706	142809	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	2	false	B	0.018530900606913647	0.0	53.41564684350752	166.83129368701503	34.389568770994984	0.0	0.21947843854974936	
41	1	true	Bachelors	false	Plus2Races	68871	890406	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	2	false	J	0.9676551159767032	0.0	53.85503471286339	167.71006942572677	34.09664352475774	0.0	0.2048321762378869	
42	1	false	Graduate	false	WhiteOnly	355593	218603	true	0.9204234728229821	[0.8,0.8,0.8,0.8,0.3]	2	false	B	0.8102953303075857	0.0	52.206712754092734	164.41342550818547	35.195524830604846	0.0	0.2597762415302422	
43	1	false	Bachelors	false	BlackOnly	191170	109977	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	2	false	E	0.6260042846620879	0.0	44.52313969813519	149.0462793962704	40.317906867909876	0.0	0.5158953433954937	
44	1	false	Graduate	false	WhiteOnly	148582	183306	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	1	false	J	0.43466524432709064	0.0	39.67476472220258	139.34952944440516	43.55015685186494	0.0	0.6775078425932471	
45	1	false	Graduate	false	BlackOnly	272721	29064	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	1	false	H	0.3481365185313149	0.0	48.462428316573224	156.92485663314645	37.69171445561785	0.0	0.38458572278089254	
46	1	false	Bachelors	false	WhiteOnly	454482	181554	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	1	false	E	0.4702654264766407	0.0	40.537178560221236	141.07435712044247	42.97521429318584	0.0	0.6487607146592923	
47	1	false	HighSchoolOrCollege	false	BlackOnly	435440	168405	true	0.9181492193647616	[0.3,0.8,0.3,0.8,0.8]	1	false	H	0.3004049705834563	0.0	43.56089310703328	147.12178621406656	40.95940459531114	0.0	0.5479702297655573	
48	1	true	Bachelors	true	BlackOnly	86399	24541	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	1	false	E	0.15204324003213554	0.0	50.03368099674118	160.06736199348236	36.64421266883922	0.0	0.33221063344196067	
49	1	false	HighSchoolOrCollege	false	BlackOnly	74454	159780	true	0.9181492193647616	[0.5,0.8,0.3,0.8,0.8]	1	false	J	0.03545933230449039	0.0	44.05566448417397	148.11132896834795	40.629557010550684	0.0	0.5314778505275344	
50	1	true	Bachelors	true	WhiteOnly	141117	152643	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	1	false	I	0.4544898233791219	0.0	36.36378697889219	132.7275739577844	45.757475347405205	0.0	0.7878737673702604	
51	1	true	Graduate	false	BlackOnly	82322	33132	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	1	false	E	0.7089419485718913	0.0	51.91512178988125	163.8302435797625	35.38991880674583	0.0	0.2694959403372917	
52	1	false	HighSchoolOrCollege	false	WhiteOnly	90363	130473	true	0.7640915534102196	[0.5,0.8,0.3,0.8,0.3]	1	false	F	0.44858160375049516	0.0	48.69028219133094	157.38056438266187	37.539811872446045	0.0	0.37699059362230225	
53	1	false	Bachelors	false	Plus2Races	468977	9065	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	1	false	I	0.06970754772806642	0.0	44.18024231298992	148.36048462597984	40.54650512467339	0.0	0.5273252562336694	
54	1	false	Bachelors	false	WhiteOnly	474743	11001	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	1	false	E	0.3050048789648938	0.0	50.71385194284498	161.42770388568997	36.190765371436676	0.0	0.30953826857183386	
55	1	false	Bachelors	false	BlackOnly	58042	104863	true	0.8195081705943794	[0.3,0.8,0.8,0.3,0.8]	1	false	C	0.7365898974336038	0.0	49.187534180469044	158.3750683609381	37.20831054635397	0.0	0.36041552731769844	
56	1	false	Graduate	false	WhiteOnly	50651	571410	true	0.5672894400869586	[0.5,0.8,0.8,0.3,0.3]	1	false	G	0.95613545803304	0.0	53.69667960180381	167.39335920360762	34.202213598797464	0.0	0.2101106799398731	
57	1	true	Bachelors	false	WhiteOnly	71264	150569	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	1	false	C	0.5180184132260227	0.0	41.680483661211746	143.3609673224235	42.2130108925255	0.0	0.6106505446262751	
58	1	true	Graduate	false	AsianOnly	348981	22822	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	1	false	F	0.06066930139836302	0.0	46.821363812352345	153.6427276247047	38.78575745843177	0.0	0.4392878729215884	
59	1	false	Graduate	false	BlackOnly	378163	1630	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	1	false	B	0.03037314188137963	0.0	39.24703594873466	138.49407189746933	43.83530936751022	0.0	0.6917654683755112	
60	1	false	HighSchoolOrCollege	false	BlackOnly	213210	90961	true	0.9181492193647616	[0.3,0.8,0.3,0.8,0.8]	1	false	I	0.008388097546713436	0.0	49.26652732654221	158.5330546530844	37.15564844897186	0.0	0.35778242244859304	
61	1	true	HighSchoolOrCollege	false	Plus2Races	93330	61013	true	0.8308249267265675	[0.5,0.5,0.3,0.8,0.8]	1	false	E	0.9197542296610031	0.0	50.62245597150283	161.24491194300566	36.25169601899812	0.0	0.3125848009499057	
62	1	false	Bachelors	false	BlackOnly	86409	110568	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	1	false	D	0.018080000066160062	0.0	50.905526786600035	161.81105357320007	36.06298214226664	0.0	0.30314910711333204	
63	1	false	Bachelors	false	BlackOnly	270689	664031	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	1	false	G	0.2643888176588093	0.0	51.35162247229293	162.70324494458586	35.765585018471384	0.0	0.28827925092356904	
64	1	true	Bachelors	false	AsianOnly	478903	195631	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	1	false	B	0.5115248882493217	0.0	48.51081639546327	157.02163279092656	37.65945573635781	0.0	0.3829727868178908	
65	1	false	HighSchoolOrCollege	false	WhiteOnly	473946	477858	true	0.7640915534102196	[0.5,0.8,0.3,0.8,0.3]	1	false	D	0.8471906225302729	0.0	46.921982592685396	153.8439651853708	38.71867827154307	0.0	0.4359339135771535	
66	2	true	Bachelors	false	WhiteOnly	132677	118719	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	3	true	A	0.39860333346518595	0.0	46.38453491380634	152.76906982761267	39.07697672412911	0.0	0.45384883620645533	
67	2	false	Bachelors	false	WhiteOnly	20223	43503	true	0.8239978151504338	[0.8,0.8,0.8,0.3,0.3]	3	true	B	0.4483353503646249	0.0	37.18715768536626	134.37431537073252	45.20856154308916	0.0	0.7604280771544579	
68	2	false	Graduate	false	Plus2Races	239336	141198	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	3	true	F	0.3898670580691349	0.0	39.705764930930826	139.41152986186165	43.529490046046114	0.0	0.6764745023023057	
69	2	true	Bachelors	false	WhiteOnly	126517	250105	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	3	true	C	0.6192645904286592	0.0	41.49323297762915	142.9864659552583	42.33784468158056	0.0	0.6168922340790284	
70	2	false	Bachelors	false	WhiteOnly	121669	981267	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	3	true	I	0.5742781192067596	0.0	41.32767544473948	142.65535088947894	42.44821637017368	0.0	0.6224108185086841	
71	2	false	HighSchoolOrCollege	false	WhiteOnly	321565	184605	true	0.7640915534102196	[0.5,0.8,0.3,0.8,0.3]	3	true	E	0.6994206406200391	0.0	47.51064354901656	155.0212870980331	38.32623763398896	0.0	0.4163118816994481	
72	2	false	Graduate	false	BlackOnly	90151	652286	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	3	true	D	0.8960015154678249	0.0	37.59631601935672	135.19263203871344	44.93578932042885	0.0	0.7467894660214426	
73	2	false	Bachelors	false	WhiteOnly	493862	282141	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	3	true	A	0.726903714945448	0.0	47.29220856590665	154.5844171318133	38.47186095606223	0.0	0.4235930478031116	
74	2	false	HighSchoolOrCollege	false	WhiteOnly	92478	312913	true	0.7640915534102196	[0.3,0.8,0.3,0.8,0.3]	3	true	J	0.5593046057473952	0.0	45.481233059740255	150.9624661194805	39.67917796017316	0.0	0.4839588980086582	
75	2	true	Bachelors	false	WhiteOnly	335941	88098	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	3	true	C	0.47454387935435505	0.0	42.98531268559515	145.9706253711903	41.3431248762699	0.0	0.5671562438134949	
76	2	false	Bachelors	false	AsianOnly	53315	137860	true	0.9419085518138751	[0.8,0.8,0.8,0.3,0.8]	3	true	E	0.6332379653810597	0.0	47.167817770276145	154.3356355405523	38.55478815314924	0.0	0.427739407657462	
77	2	false	Bachelors	false	WhiteOnly	54362	188560	true	0.5672894400869586	[0.5,0.8,0.8,0.3,0.3]	3	true	B	0.017611080884426422	0.0	52.30831744320791	164.61663488641582	35.127788371194725	0.0	0.2563894185597364	
78	2	false	Bachelors	false	Other	104443	34232	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	3	true	H	0.3782967256472076	0.0	38.03705265379847	136.07410530759694	44.64196489746769	0.0	0.7320982448733844	
79	2	false	Bachelors	false	WhiteOnly	132943	183785	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	3	true	F	0.2256414004997186	0.0	42.342071694669634	144.68414338933928	41.77195220355358	0.0	0.5885976101776789	
80	2	false	Graduate	false	WhiteOnly	470389	3847	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	3	true	J	0.6743346349003767	0.0	43.15281382136058	146.30562764272116	41.231457452426284	0.0	0.5615728726213141	
81	2	true	Graduate	false	WhiteOnly	61782	36477	true	0.36466425585868595	[0.3,0.5,0.8,0.3,0.3]	3	true	G	0.10902768769468707	0.0	37.51360117423894	135.02720234847789	44.990932550507374	0.0	0.7495466275253687	
82	2	true	Graduate	false	WhiteOnly	66562	143017	true	0.36466425585868595	[0.3,0.5,0.8,0.3,0.3]	3	true	J	0.7884906406142593	0.0	49.021922425467984	158.04384485093595	37.31871838302134	0.0	0.3659359191510672	
83	2	true	Bachelors	false	WhiteOnly	68357	97711	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	3	true	F	0.1413188603246226	0.0	44.69292080586925	149.3858416117385	40.20471946275383	0.0	0.5102359731376916	
84	2	true	Bachelors	false	WhiteOnly	421727	8627	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	3	true	J	0.3464945247691178	0.0	44.79249135952159	149.58498271904318	40.13833909365228	0.0	0.5069169546826138	
85	2	true	Bachelors	false	WhiteOnly	85367	615522	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	3	true	C	0.8292265619872903	0.0	41.283845997402565	142.56769199480513	42.477436001731625	0.0	0.6238718000865812	
86	2	true	Bachelors	false	WhiteOnly	426497	30154	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	3	true	H	0.08365191746713663	0.0	38.78144457759194	137.56288915518388	44.14570361493871	0.0	0.7072851807469354	
87	2	false	Bachelors	false	BlackOnly	94098	135361	true	0.9181492193647616	[0.5,0.8,0.8,0.8,0.8]	3	true	F	0.48378600430435315	0.0	39.13047272326589	138.26094544653176	43.91301818448941	0.0	0.6956509092244704	
88	2	false	Graduate	true	WhiteOnly	53077	54277	true	0.5672894400869586	[0.3,0.8,0.8,0.3,0.3]	3	true	D	0.07785345661750975	0.0	45.18873931412017	150.37747862824034	39.87417379058655	0.0	0.4937086895293278	
89	2	false	Graduate	false	WhiteOnly	68241	33261	true	0.5672894400869586	[0.5,0.8,0.8,0.3,0.3]	3	true	I	0.06256141574407259	0.0	40.190617797185375	140.38123559437076	43.20625480187641	0.0	0.6603127400938208	
90	2	false	Graduate	false	WhiteOnly	174210	131632	true	0.7640915534102196	[0.5,0.8,0.8,0.8,0.3]	3	true	F	0.8522339527593621	0.0	39.985273210819415	139.97054642163883	43.343151192787055	0.0	0.6671575596393527	
91	2	true	Graduate	false	BlackOnly	380460	155472	true	0.8308249267265675	[0.5,0.5,0.8,0.8,0.8]	3	true	C	0.9690094160445312	0.0	39.83098286057798	139.66196572115598	43.446011426281345	0.0	0.6723005713140673	
92	2	false	Bachelors	true	WhiteOnly	63725	824364	true	0.5672894400869586	[0.5,0.8,0.8,0.3,0.3]	3	true	B	0.4461174821414582	0.0	38.57264425933826	137.14528851867652	44.284903827107826	0.0	0.7142451913553913	
93	2	true	Bachelors	false	WhiteOnly	88572	70704	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	3	true	J	0.8650234112717524	0.0	50.62034297147056	161.24068594294113	36.25310468568629	0.0	0.3126552342843146	
94	2	false	Bachelors	false	AsianOnly	56056	184083	true	0.8195081705943794	[0.3,0.8,0.8,0.3,0.8]	3	true	A	0.9819772492098873	0.0	52.65791001233272	165.31582002466544	34.89472665844485	0.0	0.24473633292224262	
95	2	false	Graduate	false	WhiteOnly	468308	544	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	3	true	G	0.5727438547157941	0.0	49.22886204438797	158.45772408877593	37.18075863707469	0.0	0.35903793185373445	
96	2	true	Bachelors	false	WhiteOnly	359704	87464	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	3	true	D	0.35212583663245767	0.0	47.782539709085235	155.56507941817046	38.14497352727651	0.0	0.4072486763638255	
97	2	true	Graduate	false	AmerIndianOnly	113622	9456	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	2	false	C	0.9828650572336124	0.0	45.583880953060024	151.16776190612006	39.61074603129332	0.0	0.4805373015646658	
98	2	true	Graduate	false	AsianOnly	171953	193181	true	0.8308249267265675	[0.3,0.5,0.8,0.8,0.8]	2	false	B	0.6283350202208994	0.0	49.958661233929526	159.91732246785907	36.69422584404698	0.0	0.3347112922023491	
99	2	false	Bachelors	true	WhiteOnly	30971	166708	true	0.5672894400869586	[0.3,0.8,0.8,0.3,0.3]	2	false	C	0.9857800075732968	0.0	49.71033881411339	159.42067762822677	36.8597741239244	0.0	0.34298870619622024	
100	2	true	Graduate	false	WhiteOnly	89383	31486	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	2	false	A	0.25887582624811867	0.0	40.81562962487075	141.6312592497415	42.78958025008616	0.0	0.6394790125043082	
101	2	true	Graduate	false	WhiteOnly	79885	125537	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	2	false	A	0.7726133405863337	0.0	48.83256268737905	157.6651253747581	37.444958208413965	0.0	0.3722479104206984	
102	2	true	Graduate	false	WhiteOnly	86268	130282	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	2	false	G	0.333695242958684	0.0	46.01830178265767	152.03660356531535	39.32113214489488	0.0	0.46605660724474424	
103	2	false	Bachelors	true	WhiteOnly	92981	7011	true	0.9204234728229821	[0.8,0.8,0.8,0.8,0.3]	2	false	B	0.36801851137683705	0.0	47.810677760543214	155.62135552108643	38.12621482630452	0.0	0.40631074131522615	
104	2	true	Bachelors	false	WhiteOnly	311553	179266	true	0.586439749074951	[0.5,0.5,0.8,0.8,0.3]	2	false	G	0.2898239796932629	0.0	48.505506521253665	157.01101304250733	37.66299565249756	0.0	0.38314978262487775	
105	2	false	Bachelors	false	Plus2Races	199315	88076	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	2	false	A	0.12711968148227237	0.0	49.382054199579954	158.7641083991599	37.078630533613364	0.0	0.3539315266806681	
106	2	true	Graduate	false	WhiteOnly	69706	142809	true	0.36466425585868595	[0.5,0.5,0.8,0.3,0.3]	2	false	G	0.2292727753271272	0.0	49.21100397136624	158.42200794273248	37.19266401908918	0.0	0.3596332009544588	
107	2	true	Graduate	false	Plus2Races	68871	890406	true	0.6653085272175364	[0.5,0.5,0.8,0.3,0.8]	2	false	A	0.3955768848593135	0.0	53.40783732410442	166.81567464820884	34.39477511726372	0.0	0.21973875586318609	
108	2	false	Graduate	false	WhiteOnly	355593	218603	true	0.9204234728229821	[0.8,0.8,0.8,0.8,0.3]	2	false	A	0.8474629709768163	0.0	51.848128521882145	163.6962570437643	35.4345809854119	0.0	0.2717290492705951	
109	2	false	Graduate	false	AsianOnly	91170	159977	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	2	false	I	0.46048618268399255	0.0	40.62237009012896	141.2447401802579	42.918419939914024	0.0	0.6459209969957013	
110	2	false	Graduate	false	WhiteOnly	148582	183306	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	H	0.7298140801713516	0.0	52.324387438963534	164.64877487792708	35.11707504069098	0.0	0.25585375203454885	
111	2	false	Graduate	false	BlackOnly	272721	99064	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	2	false	C	0.18150934305087452	0.0	45.47566090746223	150.95132181492446	39.68289272835852	0.0	0.4841446364179258	
112	2	false	Bachelors	false	WhiteOnly	454482	181554	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	J	0.9393256519726605	0.0	41.27877623229554	142.55755246459108	42.480815845136306	0.0	0.6240407922568154	
113	2	false	Bachelors	false	AsianOnly	85440	168405	true	0.9181492193647616	[0.3,0.8,0.8,0.8,0.8]	2	false	C	0.8833625267925105	0.0	50.24184276093207	160.48368552186415	36.50543815937862	0.0	0.3252719079689309	
114	2	true	Graduate	true	WhiteOnly	86399	74541	true	0.586439749074951	[0.3,0.5,0.8,0.8,0.3]	2	false	A	0.6269688807747409	0.0	49.8959952540863	159.7919905081726	36.73600316394247	0.0	0.33680015819712333	
115	2	false	Bachelors	false	WhiteOnly	74454	159780	true	0.7640915534102196	[0.3,0.8,0.8,0.8,0.3]	2	false	E	0.33943976548734545	0.0	40.35114443522543	140.70228887045084	43.099237043183045	0.0	0.6549618521591524	
